date,product,sales,day_of_week,is_weekend,day_of_month,month,is_public_holiday,is_ramadan,temperature,rainfall,humidity,is_rainy,weather_sunny,weather_cloudy,weather_rainy,weather_storm,lag_1,lag_7,rolling_7d_mean
2025-12-04,chiffon,23,3,0,4,12,0,0,29.3,28.5,86.7,1,0,0,1,0,17.0,19.0,21.0
2025-12-04,bread_coconut,22,3,0,4,12,0,0,29.3,28.5,86.7,1,0,0,1,0,18.0,18.0,26.285714285714285
2025-12-04,bread_roll,35,3,0,4,12,0,0,29.3,28.5,86.7,1,0,0,1,0,29.0,22.0,30.714285714285715
2025-12-04,croissant_chocolate,23,3,0,4,12,0,0,29.3,28.5,86.7,1,0,0,1,0,25.0,23.0,30.285714285714285
2025-12-05,croissant,67,4,0,5,12,0,0,27.4,0.2,78.4,0,1,0,0,0,37.0,81.0,43.0
2025-12-05,donut,61,4,0,5,12,0,0,27.4,0.2,78.4,0,1,0,0,0,38.0,58.0,44.42857142857143
2025-12-05,chiffon,33,4,0,5,12,0,0,27.4,0.2,78.4,0,1,0,0,0,23.0,33.0,21.571428571428573
2025-12-05,bread_coconut,40,4,0,5,12,0,0,27.4,0.2,78.4,0,1,0,0,0,22.0,29.0,26.857142857142858
2025-12-05,bread_roll,42,4,0,5,12,0,0,27.4,0.2,78.4,0,1,0,0,0,35.0,53.0,32.57142857142857
2025-12-05,croissant_chocolate,39,4,0,5,12,0,0,27.4,0.2,78.4,0,1,0,0,0,23.0,53.0,30.285714285714285
2025-12-06,croissant,67,5,1,6,12,0,0,27.2,20.0,79.1,1,0,0,1,0,67.0,64.0,41.0
2025-12-06,donut,45,5,1,6,12,0,0,27.2,20.0,79.1,1,0,0,1,0,61.0,74.0,44.857142857142854
2025-12-06,chiffon,32,5,1,6,12,0,0,27.2,20.0,79.1,1,0,0,1,0,33.0,34.0,21.571428571428573
2025-12-06,bread_coconut,40,5,1,6,12,0,0,27.2,20.0,79.1,1,0,0,1,0,40.0,34.0,28.428571428571427
2025-12-06,bread_roll,58,5,1,6,12,0,0,27.2,20.0,79.1,1,0,0,1,0,42.0,49.0,31.0
2025-12-06,croissant_chocolate,38,5,1,6,12,0,0,27.2,20.0,79.1,1,0,0,1,0,39.0,43.0,28.285714285714285
2025-12-07,croissant,66,6,1,7,12,0,0,27.5,10.9,77.7,1,0,1,0,0,67.0,49.0,41.42857142857143
2025-12-07,donut,49,6,1,7,12,0,0,27.5,10.9,77.7,1,0,1,0,0,45.0,65.0,40.714285714285715
2025-12-07,chiffon,24,6,1,7,12,0,0,27.5,10.9,77.7,1,0,1,0,0,32.0,27.0,21.285714285714285
2025-12-07,bread_coconut,32,6,1,7,12,0,0,27.5,10.9,77.7,1,0,1,0,0,40.0,65.0,29.285714285714285
2025-12-07,bread_roll,55,6,1,7,12,0,0,27.5,10.9,77.7,1,0,1,0,0,58.0,38.0,32.285714285714285
2025-12-07,croissant_chocolate,30,6,1,7,12,0,0,27.5,10.9,77.7,1,0,1,0,0,38.0,42.0,27.571428571428573
2025-12-08,croissant,0,0,0,8,12,0,0,30.2,8.9,89.9,1,0,1,0,0,66.0,0.0,43.857142857142854
2025-12-08,donut,0,0,0,8,12,0,0,30.2,8.9,89.9,1,0,1,0,0,49.0,0.0,38.42857142857143
2025-12-08,chiffon,0,0,0,8,12,0,0,30.2,8.9,89.9,1,0,1,0,0,24.0,0.0,20.857142857142858
2025-12-08,bread_coconut,0,0,0,8,12,0,0,30.2,8.9,89.9,1,0,1,0,0,32.0,0.0,24.571428571428573
2025-12-08,bread_roll,0,0,0,8,12,0,0,30.2,8.9,89.9,1,0,1,0,0,55.0,0.0,34.714285714285715
2025-12-08,croissant_chocolate,0,0,0,8,12,0,0,30.2,8.9,89.9,1,0,1,0,0,30.0,0.0,25.857142857142858
2025-12-09,croissant,42,1,0,9,12,0,0,27.8,27.5,82.1,1,0,0,1,0,0.0,33.0,43.857142857142854
2025-12-09,donut,36,1,0,9,12,0,0,27.8,27.5,82.1,1,0,0,1,0,0.0,46.0,38.42857142857143
2025-12-09,chiffon,11,1,0,9,12,0,0,27.8,27.5,82.1,1,0,0,1,0,0.0,17.0,20.857142857142858
2025-12-09,bread_coconut,13,1,0,9,12,0,0,27.8,27.5,82.1,1,0,0,1,0,0.0,20.0,24.571428571428573
2025-12-09,bread_roll,22,1,0,9,12,0,0,27.8,27.5,82.1,1,0,0,1,0,0.0,24.0,34.714285714285715
2025-12-09,croissant_chocolate,21,1,0,9,12,0,0,27.8,27.5,82.1,1,0,0,1,0,0.0,26.0,25.857142857142858
2025-12-10,croissant,25,2,0,10,12,0,0,28.3,8.5,92.9,1,0,1,0,0,42.0,37.0,45.142857142857146
2025-12-10,donut,22,2,0,10,12,0,0,28.3,8.5,92.9,1,0,1,0,0,36.0,30.0,37.0
2025-12-10,chiffon,15,2,0,10,12,0,0,28.3,8.5,92.9,1,0,1,0,0,11.0,17.0,20.0
2025-12-10,bread_coconut,22,2,0,10,12,0,0,28.3,8.5,92.9,1,0,1,0,0,13.0,18.0,23.571428571428573
2025-12-10,bread_roll,30,2,0,10,12,0,0,28.3,8.5,92.9,1,0,1,0,0,22.0,29.0,34.42857142857143
2025-12-10,croissant_chocolate,27,2,0,10,12,0,0,28.3,8.5,92.9,1,0,1,0,0,21.0,25.0,25.142857142857142
2025-12-11,croissant,36,3,0,11,12,0,0,26.7,12.1,76.9,1,0,1,0,0,25.0,37.0,43.42857142857143
2025-12-11,donut,21,3,0,11,12,0,0,26.7,12.1,76.9,1,0,1,0,0,22.0,38.0,35.857142857142854
2025-12-11,chiffon,11,3,0,11,12,0,0,26.7,12.1,76.9,1,0,1,0,0,15.0,23.0,19.714285714285715
2025-12-11,bread_coconut,18,3,0,11,12,0,0,26.7,12.1,76.9,1,0,1,0,0,22.0,22.0,24.142857142857142
2025-12-11,bread_roll,22,3,0,11,12,0,0,26.7,12.1,76.9,1,0,1,0,0,30.0,35.0,34.57142857142857
2025-12-11,croissant_chocolate,20,3,0,11,12,0,0,26.7,12.1,76.9,1,0,1,0,0,27.0,23.0,25.428571428571427
2025-12-12,croissant,68,4,0,12,12,0,0,26.5,12.8,72.9,1,0,1,0,0,36.0,67.0,43.285714285714285
2025-12-12,donut,58,4,0,12,12,0,0,26.5,12.8,72.9,1,0,1,0,0,21.0,61.0,33.42857142857143
2025-12-12,chiffon,31,4,0,12,12,0,0,26.5,12.8,72.9,1,0,1,0,0,11.0,33.0,18.0
2025-12-12,bread_coconut,39,4,0,12,12,0,0,26.5,12.8,72.9,1,0,1,0,0,18.0,40.0,23.571428571428573
2025-12-12,bread_roll,63,4,0,12,12,0,0,26.5,12.8,72.9,1,0,1,0,0,22.0,42.0,32.714285714285715
2025-12-12,croissant_chocolate,41,4,0,12,12,0,0,26.5,12.8,72.9,1,0,1,0,0,20.0,39.0,25.0
2025-12-13,croissant,63,5,1,13,12,0,0,24.7,7.3,89.0,1,0,1,0,0,68.0,67.0,43.42857142857143
2025-12-13,donut,57,5,1,13,12,0,0,24.7,7.3,89.0,1,0,1,0,0,58.0,45.0,33.0
2025-12-13,chiffon,32,5,1,13,12,0,0,24.7,7.3,89.0,1,0,1,0,0,31.0,32.0,17.714285714285715
2025-12-13,bread_coconut,29,5,1,13,12,0,0,24.7,7.3,89.0,1,0,1,0,0,39.0,40.0,23.428571428571427
2025-12-13,bread_roll,51,5,1,13,12,0,0,24.7,7.3,89.0,1,0,1,0,0,63.0,58.0,35.714285714285715
2025-12-13,croissant_chocolate,38,5,1,13,12,0,0,24.7,7.3,89.0,1,0,1,0,0,41.0,38.0,25.285714285714285
2025-12-14,croissant,70,6,1,14,12,0,0,26.4,2.1,75.9,0,1,0,0,0,63.0,66.0,42.857142857142854
2025-12-14,donut,85,6,1,14,12,0,0,26.4,2.1,75.9,0,1,0,0,0,57.0,49.0,34.714285714285715
2025-12-14,chiffon,23,6,1,14,12,0,0,26.4,2.1,75.9,0,1,0,0,0,32.0,24.0,17.714285714285715
2025-12-14,bread_coconut,25,6,1,14,12,0,0,26.4,2.1,75.9,0,1,0,0,0,29.0,32.0,21.857142857142858
2025-12-14,bread_roll,43,6,1,14,12,0,0,26.4,2.1,75.9,0,1,0,0,0,51.0,55.0,34.714285714285715
2025-12-14,croissant_chocolate,31,6,1,14,12,0,0,26.4,2.1,75.9,0,1,0,0,0,38.0,30.0,25.285714285714285
2025-12-15,croissant,0,0,0,15,12,0,0,29.1,9.3,81.6,1,0,1,0,0,70.0,0.0,43.42857142857143
2025-12-15,donut,0,0,0,15,12,0,0,29.1,9.3,81.6,1,0,1,0,0,85.0,0.0,39.857142857142854
2025-12-15,chiffon,0,0,0,15,12,0,0,29.1,9.3,81.6,1,0,1,0,0,23.0,0.0,17.571428571428573
2025-12-15,bread_coconut,0,0,0,15,12,0,0,29.1,9.3,81.6,1,0,1,0,0,25.0,0.0,20.857142857142858
2025-12-15,bread_roll,0,0,0,15,12,0,0,29.1,9.3,81.6,1,0,1,0,0,43.0,0.0,33.0
2025-12-15,croissant_chocolate,0,0,0,15,12,0,0,29.1,9.3,81.6,1,0,1,0,0,31.0,0.0,25.428571428571427
2025-12-16,croissant,41,1,0,16,12,0,0,28.7,6.6,86.8,1,0,1,0,0,0.0,42.0,43.42857142857143
2025-12-16,donut,46,1,0,16,12,0,0,28.7,6.6,86.8,1,0,1,0,0,0.0,36.0,39.857142857142854
2025-12-16,chiffon,17,1,0,16,12,0,0,28.7,6.6,86.8,1,0,1,0,0,0.0,11.0,17.571428571428573
2025-12-16,bread_coconut,22,1,0,16,12,0,0,28.7,6.6,86.8,1,0,1,0,0,0.0,13.0,20.857142857142858
2025-12-16,bread_roll,24,1,0,16,12,0,0,28.7,6.6,86.8,1,0,1,0,0,0.0,22.0,33.0
2025-12-16,croissant_chocolate,27,1,0,16,12,0,0,28.7,6.6,86.8,1,0,1,0,0,0.0,21.0,25.428571428571427
2025-12-17,croissant,25,2,0,17,12,0,0,29.9,8.5,75.3,1,0,1,0,0,41.0,25.0,43.285714285714285
2025-12-17,donut,35,2,0,17,12,0,0,29.9,8.5,75.3,1,0,1,0,0,46.0,22.0,41.285714285714285
2025-12-17,chiffon,10,2,0,17,12,0,0,29.9,8.5,75.3,1,0,1,0,0,17.0,15.0,18.428571428571427
2025-12-17,bread_coconut,22,2,0,17,12,0,0,29.9,8.5,75.3,1,0,1,0,0,22.0,22.0,22.142857142857142
2025-12-17,bread_roll,30,2,0,17,12,0,0,29.9,8.5,75.3,1,0,1,0,0,24.0,30.0,33.285714285714285
2025-12-17,croissant_chocolate,16,2,0,17,12,0,0,29.9,8.5,75.3,1,0,1,0,0,27.0,27.0,26.285714285714285
2025-12-18,croissant,36,3,0,18,12,0,0,29.8,12.4,89.9,1,0,1,0,0,25.0,36.0,43.285714285714285
2025-12-18,donut,29,3,0,18,12,0,0,29.8,12.4,89.9,1,0,1,0,0,35.0,21.0,43.142857142857146
2025-12-18,chiffon,19,3,0,18,12,0,0,29.8,12.4,89.9,1,0,1,0,0,10.0,11.0,17.714285714285715
2025-12-18,bread_coconut,16,3,0,18,12,0,0,29.8,12.4,89.9,1,0,1,0,0,22.0,18.0,22.142857142857142
2025-12-18,bread_roll,27,3,0,18,12,0,0,29.8,12.4,89.9,1,0,1,0,0,30.0,22.0,33.285714285714285
2025-12-18,croissant_chocolate,20,3,0,18,12,0,0,29.8,12.4,89.9,1,0,1,0,0,16.0,20.0,24.714285714285715
2025-12-19,croissant,81,4,0,19,12,0,0,27.1,2.7,88.9,0,1,0,0,0,36.0,68.0,43.285714285714285
2025-12-19,donut,58,4,0,19,12,0,0,27.1,2.7,88.9,0,1,0,0,0,29.0,58.0,44.285714285714285
2025-12-19,chiffon,28,4,0,19,12,0,0,27.1,2.7,88.9,0,1,0,0,0,19.0,31.0,18.857142857142858
2025-12-19,bread_coconut,30,4,0,19,12,0,0,27.1,2.7,88.9,0,1,0,0,0,16.0,39.0,21.857142857142858
2025-12-19,bread_roll,56,4,0,19,12,0,0,27.1,2.7,88.9,0,1,0,0,0,27.0,63.0,34.0
2025-12-19,croissant_chocolate,39,4,0,19,12,0,0,27.1,2.7,88.9,0,1,0,0,0,20.0,41.0,24.714285714285715
2025-12-20,croissant,64,5,1,20,12,0,0,27.6,3.5,79.4,0,0,1,0,0,81.0,63.0,45.142857142857146
2025-12-20,donut,51,5,1,20,12,0,0,27.6,3.5,79.4,0,0,1,0,0,58.0,57.0,44.285714285714285
2025-12-20,chiffon,34,5,1,20,12,0,0,27.6,3.5,79.4,0,0,1,0,0,28.0,32.0,18.428571428571427
2025-12-20,bread_coconut,44,5,1,20,12,0,0,27.6,3.5,79.4,0,0,1,0,0,30.0,29.0,20.571428571428573
2025-12-20,bread_roll,77,5,1,20,12,0,0,27.6,3.5,79.4,0,0,1,0,0,56.0,51.0,33.0
2025-12-20,croissant_chocolate,38,5,1,20,12,0,0,27.6,3.5,79.4,0,0,1,0,0,39.0,38.0,24.428571428571427
2025-12-21,croissant,49,6,1,21,12,0,0,30.2,4.7,90.7,0,0,1,0,0,64.0,70.0,45.285714285714285
2025-12-21,donut,49,6,1,21,12,0,0,30.2,4.7,90.7,0,0,1,0,0,51.0,85.0,43.42857142857143
2025-12-21,chiffon,26,6,1,21,12,0,0,30.2,4.7,90.7,0,0,1,0,0,34.0,23.0,18.714285714285715
2025-12-21,bread_coconut,34,6,1,21,12,0,0,30.2,4.7,90.7,0,0,1,0,0,44.0,25.0,22.714285714285715
2025-12-21,bread_roll,69,6,1,21,12,0,0,30.2,4.7,90.7,0,0,1,0,0,77.0,43.0,36.714285714285715
2025-12-21,croissant_chocolate,42,6,1,21,12,0,0,30.2,4.7,90.7,0,0,1,0,0,38.0,31.0,24.428571428571427
2025-12-22,croissant,0,0,0,22,12,0,0,25.5,5.6,85.1,1,0,1,0,0,49.0,0.0,42.285714285714285
2025-12-22,donut,0,0,0,22,12,0,0,25.5,5.6,85.1,1,0,1,0,0,49.0,0.0,38.285714285714285
2025-12-22,chiffon,0,0,0,22,12,0,0,25.5,5.6,85.1,1,0,1,0,0,26.0,0.0,19.142857142857142
2025-12-22,bread_coconut,0,0,0,22,12,0,0,25.5,5.6,85.1,1,0,1,0,0,34.0,0.0,24.0
2025-12-22,bread_roll,0,0,0,22,12,0,0,25.5,5.6,85.1,1,0,1,0,0,69.0,0.0,40.42857142857143
2025-12-22,croissant_chocolate,0,0,0,22,12,0,0,25.5,5.6,85.1,1,0,1,0,0,42.0,0.0,26.0
2025-12-23,croissant,37,1,0,23,12,0,0,28.2,2.7,83.6,0,1,0,0,0,0.0,41.0,42.285714285714285
2025-12-23,donut,46,1,0,23,12,0,0,28.2,2.7,83.6,0,1,0,0,0,0.0,46.0,38.285714285714285
2025-12-23,chiffon,21,1,0,23,12,0,0,28.2,2.7,83.6,0,1,0,0,0,0.0,17.0,19.142857142857142
2025-12-23,bread_coconut,16,1,0,23,12,0,0,28.2,2.7,83.6,0,1,0,0,0,0.0,22.0,24.0
2025-12-23,bread_roll,22,1,0,23,12,0,0,28.2,2.7,83.6,0,1,0,0,0,0.0,24.0,40.42857142857143
2025-12-23,croissant_chocolate,26,1,0,23,12,0,0,28.2,2.7,83.6,0,1,0,0,0,0.0,27.0,26.0
2025-12-24,croissant,44,2,0,24,12,0,0,28.0,14.2,72.2,1,0,1,0,0,37.0,25.0,41.714285714285715
2025-12-24,donut,35,2,0,24,12,0,0,28.0,14.2,72.2,1,0,1,0,0,46.0,35.0,38.285714285714285
2025-12-24,chiffon,10,2,0,24,12,0,0,28.0,14.2,72.2,1,0,1,0,0,21.0,10.0,19.714285714285715
2025-12-24,bread_coconut,22,2,0,24,12,0,0,28.0,14.2,72.2,1,0,1,0,0,16.0,22.0,23.142857142857142
2025-12-24,bread_roll,27,2,0,24,12,0,0,28.0,14.2,72.2,1,0,1,0,0,22.0,30.0,40.142857142857146
2025-12-24,croissant_chocolate,16,2,0,24,12,0,0,28.0,14.2,72.2,1,0,1,0,0,26.0,16.0,25.857142857142858
2025-12-25,croissant,46,3,0,25,12,1,0,24.9,1.9,86.1,0,1,0,0,0,44.0,36.0,44.42857142857143
2025-12-25,donut,29,3,0,25,12,1,0,24.9,1.9,86.1,0,1,0,0,0,35.0,29.0,38.285714285714285
2025-12-25,chiffon,18,3,0,25,12,1,0,24.9,1.9,86.1,0,1,0,0,0,10.0,19.0,19.714285714285715
2025-12-25,bread_coconut,22,3,0,25,12,1,0,24.9,1.9,86.1,0,1,0,0,0,22.0,16.0,23.142857142857142
2025-12-25,bread_roll,31,3,0,25,12,1,0,24.9,1.9,86.1,0,1,0,0,0,27.0,27.0,39.714285714285715
2025-12-25,croissant_chocolate,23,3,0,25,12,1,0,24.9,1.9,86.1,0,1,0,0,0,16.0,20.0,25.857142857142858
2025-12-26,croissant,89,4,0,26,12,0,0,25.5,6.1,91.1,1,0,1,0,0,46.0,81.0,45.857142857142854
2025-12-26,donut,58,4,0,26,12,0,0,25.5,6.1,91.1,1,0,1,0,0,29.0,58.0,38.285714285714285
2025-12-26,chiffon,33,4,0,26,12,0,0,25.5,6.1,91.1,1,0,1,0,0,18.0,28.0,19.571428571428573
2025-12-26,bread_coconut,40,4,0,26,12,0,0,25.5,6.1,91.1,1,0,1,0,0,22.0,30.0,24.0
2025-12-26,bread_roll,59,4,0,26,12,0,0,25.5,6.1,91.1,1,0,1,0,0,31.0,56.0,40.285714285714285
2025-12-26,croissant_chocolate,48,4,0,26,12,0,0,25.5,6.1,91.1,1,0,1,0,0,23.0,39.0,26.285714285714285
2025-12-27,croissant,69,5,1,27,12,0,0,27.2,2.7,85.0,0,1,0,0,0,89.0,64.0,47.0
2025-12-27,donut,68,5,1,27,12,0,0,27.2,2.7,85.0,0,1,0,0,0,58.0,51.0,38.285714285714285
2025-12-27,chiffon,32,5,1,27,12,0,0,27.2,2.7,85.0,0,1,0,0,0,33.0,34.0,20.285714285714285
2025-12-27,bread_coconut,44,5,1,27,12,0,0,27.2,2.7,85.0,0,1,0,0,0,40.0,44.0,25.428571428571427
2025-12-27,bread_roll,51,5,1,27,12,0,0,27.2,2.7,85.0,0,1,0,0,0,59.0,77.0,40.714285714285715
2025-12-27,croissant_chocolate,55,5,1,27,12,0,0,27.2,2.7,85.0,0,1,0,0,0,48.0,38.0,27.571428571428573
2025-12-28,croissant,70,6,1,28,12,0,0,25.8,2.0,85.5,0,1,0,0,0,69.0,49.0,47.714285714285715
2025-12-28,donut,65,6,1,28,12,0,0,25.8,2.0,85.5,0,1,0,0,0,68.0,49.0,40.714285714285715
2025-12-28,chiffon,24,6,1,28,12,0,0,25.8,2.0,85.5,0,1,0,0,0,32.0,26.0,20.0
2025-12-28,bread_coconut,65,6,1,28,12,0,0,25.8,2.0,85.5,0,1,0,0,0,44.0,34.0,25.428571428571427
2025-12-28,bread_roll,48,6,1,28,12,0,0,25.8,2.0,85.5,0,1,0,0,0,51.0,69.0,37.0
2025-12-28,croissant_chocolate,42,6,1,28,12,0,0,25.8,2.0,85.5,0,1,0,0,0,55.0,42.0,30.0
2025-12-29,croissant,0,0,0,29,12,0,0,26.9,2.6,82.9,0,1,0,0,0,70.0,0.0,50.714285714285715
2025-12-29,donut,0,0,0,29,12,0,0,26.9,2.6,82.9,0,1,0,0,0,65.0,0.0,43.0
2025-12-29,chiffon,0,0,0,29,12,0,0,26.9,2.6,82.9,0,1,0,0,0,24.0,0.0,19.714285714285715
2025-12-29,bread_coconut,0,0,0,29,12,0,0,26.9,2.6,82.9,0,1,0,0,0,65.0,0.0,29.857142857142858
2025-12-29,bread_roll,0,0,0,29,12,0,0,26.9,2.6,82.9,0,1,0,0,0,48.0,0.0,34.0
2025-12-29,croissant_chocolate,0,0,0,29,12,0,0,26.9,2.6,82.9,0,1,0,0,0,42.0,0.0,30.0
2025-12-30,croissant,37,1,0,30,12,0,0,27.4,13.7,83.8,1,0,1,0,0,0.0,37.0,50.714285714285715
2025-12-30,donut,46,1,0,30,12,0,0,27.4,13.7,83.8,1,0,1,0,0,0.0,46.0,43.0
2025-12-30,chiffon,15,1,0,30,12,0,0,27.4,13.7,83.8,1,0,1,0,0,0.0,21.0,19.714285714285715
2025-12-30,bread_coconut,22,1,0,30,12,0,0,27.4,13.7,83.8,1,0,1,0,0,0.0,16.0,29.857142857142858
2025-12-30,bread_roll,30,1,0,30,12,0,0,27.4,13.7,83.8,1,0,1,0,0,0.0,22.0,34.0
2025-12-30,croissant_chocolate,23,1,0,30,12,0,0,27.4,13.7,83.8,1,0,1,0,0,0.0,26.0,30.0
2025-12-31,croissant,25,2,0,31,12,0,0,28.6,4.0,92.1,0,0,1,0,0,37.0,44.0,50.714285714285715
2025-12-31,donut,22,2,0,31,12,0,0,28.6,4.0,92.1,0,0,1,0,0,46.0,35.0,43.0
2025-12-31,chiffon,10,2,0,31,12,0,0,28.6,4.0,92.1,0,0,1,0,0,15.0,10.0,18.857142857142858
2025-12-31,bread_coconut,22,2,0,31,12,0,0,28.6,4.0,92.1,0,0,1,0,0,22.0,22.0,30.714285714285715
2025-12-31,bread_roll,27,2,0,31,12,0,0,28.6,4.0,92.1,0,0,1,0,0,30.0,27.0,35.142857142857146
2025-12-31,croissant_chocolate,27,2,0,31,12,0,0,28.6,4.0,92.1,0,0,1,0,0,23.0,16.0,29.571428571428573
2026-01-01,croissant,35,3,0,1,1,0,0,29.1,11.5,78.7,1,0,1,0,0,25.0,46.0,48.0
2026-01-01,donut,27,3,0,1,1,0,0,29.1,11.5,78.7,1,0,1,0,0,22.0,29.0,41.142857142857146
2026-01-01,chiffon,11,3,0,1,1,0,0,29.1,11.5,78.7,1,0,1,0,0,10.0,18.0,18.857142857142858
2026-01-01,bread_coconut,16,3,0,1,1,0,0,29.1,11.5,78.7,1,0,1,0,0,22.0,22.0,30.714285714285715
2026-01-01,bread_roll,2,3,0,1,1,0,0,29.1,11.5,78.7,1,0,1,0,0,27.0,31.0,35.142857142857146
2026-01-01,croissant_chocolate,20,3,0,1,1,0,0,29.1,11.5,78.7,1,0,1,0,0,27.0,23.0,31.142857142857142
2026-01-02,croissant,81,4,0,2,1,0,0,24.3,8.3,75.3,1,0,1,0,0,35.0,89.0,46.42857142857143
2026-01-02,donut,52,4,0,2,1,0,0,24.3,8.3,75.3,1,0,1,0,0,27.0,58.0,40.857142857142854
2026-01-02,chiffon,33,4,0,2,1,0,0,24.3,8.3,75.3,1,0,1,0,0,11.0,33.0,17.857142857142858
2026-01-02,bread_coconut,29,4,0,2,1,0,0,24.3,8.3,75.3,1,0,1,0,0,16.0,40.0,29.857142857142858
2026-01-02,bread_roll,59,4,0,2,1,0,0,24.3,8.3,75.3,1,0,1,0,0,2.0,59.0,31.0
2026-01-02,croissant_chocolate,41,4,0,2,1,0,0,24.3,8.3,75.3,1,0,1,0,0,20.0,48.0,30.714285714285715
2026-01-03,croissant,63,5,1,3,1,0,0,29.6,1.0,78.7,0,1,0,0,0,81.0,69.0,45.285714285714285
2026-01-03,donut,74,5,1,3,1,0,0,29.6,1.0,78.7,0,1,0,0,0,52.0,68.0,40.0
2026-01-03,chiffon,32,5,1,3,1,0,0,29.6,1.0,78.7,0,1,0,0,0,33.0,32.0,17.857142857142858
2026-01-03,bread_coconut,29,5,1,3,1,0,0,29.6,1.0,78.7,0,1,0,0,0,29.0,44.0,28.285714285714285
2026-01-03,bread_roll,49,5,1,3,1,0,0,29.6,1.0,78.7,0,1,0,0,0,59.0,51.0,31.0
2026-01-03,croissant_chocolate,38,5,1,3,1,0,0,29.6,1.0,78.7,0,1,0,0,0,41.0,55.0,29.714285714285715
2026-01-04,croissant,70,6,1,4,1,0,0,25.0,9.0,71.8,1,0,1,0,0,63.0,70.0,44.42857142857143
2026-01-04,donut,65,6,1,4,1,0,0,25.0,9.0,71.8,1,0,1,0,0,74.0,65.0,40.857142857142854
2026-01-04,chiffon,34,6,1,4,1,0,0,25.0,9.0,71.8,1,0,1,0,0,32.0,24.0,17.857142857142858
2026-01-04,bread_coconut,50,6,1,4,1,0,0,25.0,9.0,71.8,1,0,1,0,0,29.0,65.0,26.142857142857142
2026-01-04,bread_roll,55,6,1,4,1,0,0,25.0,9.0,71.8,1,0,1,0,0,49.0,48.0,30.714285714285715
2026-01-04,croissant_chocolate,45,6,1,4,1,0,0,25.0,9.0,71.8,1,0,1,0,0,38.0,42.0,27.285714285714285
2026-01-05,croissant,0,0,0,5,1,0,0,26.8,6.7,79.8,1,0,1,0,0,70.0,0.0,44.42857142857143
2026-01-05,donut,0,0,0,5,1,0,0,26.8,6.7,79.8,1,0,1,0,0,65.0,0.0,40.857142857142854
2026-01-05,chiffon,0,0,0,5,1,0,0,26.8,6.7,79.8,1,0,1,0,0,34.0,0.0,19.285714285714285
2026-01-05,bread_coconut,0,0,0,5,1,0,0,26.8,6.7,79.8,1,0,1,0,0,50.0,0.0,24.0
2026-01-05,bread_roll,0,0,0,5,1,0,0,26.8,6.7,79.8,1,0,1,0,0,55.0,0.0,31.714285714285715
2026-01-05,croissant_chocolate,0,0,0,5,1,0,0,26.8,6.7,79.8,1,0,1,0,0,45.0,0.0,27.714285714285715
2026-01-06,croissant,40,1,0,6,1,0,0,28.1,10.8,74.8,1,0,1,0,0,0.0,37.0,44.42857142857143
2026-01-06,donut,30,1,0,6,1,0,0,28.1,10.8,74.8,1,0,1,0,0,0.0,46.0,40.857142857142854
2026-01-06,chiffon,21,1,0,6,1,0,0,28.1,10.8,74.8,1,0,1,0,0,0.0,15.0,19.285714285714285
2026-01-06,bread_coconut,17,1,0,6,1,0,0,28.1,10.8,74.8,1,0,1,0,0,0.0,22.0,24.0
2026-01-06,bread_roll,24,1,0,6,1,0,0,28.1,10.8,74.8,1,0,1,0,0,0.0,30.0,31.714285714285715
2026-01-06,croissant_chocolate,26,1,0,6,1,0,0,28.1,10.8,74.8,1,0,1,0,0,0.0,23.0,27.714285714285715
2026-01-07,croissant,44,2,0,7,1,0,0,24.4,4.9,80.9,0,0,1,0,0,40.0,25.0,44.857142857142854
2026-01-07,donut,35,2,0,7,1,0,0,24.4,4.9,80.9,0,0,1,0,0,30.0,22.0,38.57142857142857
2026-01-07,chiffon,10,2,0,7,1,0,0,24.4,4.9,80.9,0,0,1,0,0,21.0,10.0,20.142857142857142
2026-01-07,bread_coconut,16,2,0,7,1,0,0,24.4,4.9,80.9,0,0,1,0,0,17.0,22.0,23.285714285714285
2026-01-07,bread_roll,25,2,0,7,1,0,0,24.4,4.9,80.9,0,0,1,0,0,24.0,27.0,30.857142857142858
2026-01-07,croissant_chocolate,21,2,0,7,1,0,0,24.4,4.9,80.9,0,0,1,0,0,26.0,27.0,28.142857142857142
2026-01-08,croissant,36,3,0,8,1,0,0,29.7,4.3,80.4,0,0,1,0,0,44.0,35.0,47.57142857142857
2026-01-08,donut,21,3,0,8,1,0,0,29.7,4.3,80.4,0,0,1,0,0,35.0,27.0,40.42857142857143
2026-01-08,chiffon,17,3,0,8,1,0,0,29.7,4.3,80.4,0,0,1,0,0,10.0,11.0,20.142857142857142
2026-01-08,bread_coconut,18,3,0,8,1,0,0,29.7,4.3,80.4,0,0,1,0,0,16.0,16.0,22.428571428571427
2026-01-08,bread_roll,2,3,0,8,1,0,0,29.7,4.3,80.4,0,0,1,0,0,25.0,2.0,30.571428571428573
2026-01-08,croissant_chocolate,23,3,0,8,1,0,0,29.7,4.3,80.4,0,0,1,0,0,21.0,20.0,27.285714285714285
2026-01-09,croissant,89,4,0,9,1,0,0,25.1,4.9,77.6,0,0,1,0,0,36.0,81.0,47.714285714285715
2026-01-09,donut,52,4,0,9,1,0,0,25.1,4.9,77.6,0,0,1,0,0,21.0,52.0,39.57142857142857
2026-01-09,chiffon,33,4,0,9,1,0,0,25.1,4.9,77.6,0,0,1,0,0,17.0,33.0,21.0
