date,time,ticket_id,product_name,quantity,unit_price_cny,category,is_rainy,is_member_day,is_competitor,is_new_product,is_day1,is_top3,discount_pct,beverage_size,beverage_temp,beverage_sweetness,beverage_ice
2026-02-08,14:05:57,GZ-20260208-0036,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,14:05:57,GZ-20260208-0036,milk_tea,1,17.0,beverage,0,0,0,0,0,0,0.0,large,hot,normal,none
2026-02-08,10:41:00,GZ-20260208-0037,cookie,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:41:00,GZ-20260208-0037,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:41:00,GZ-20260208-0037,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:25:24,GZ-20260208-0038,bread_roll,1,6.5,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:25:24,GZ-20260208-0038,macaron,1,15.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,12:25:24,GZ-20260208-0038,sourdough,1,22.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:00:24,GZ-20260208-0039,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,09:05:31,GZ-20260208-0040,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,18:50:03,GZ-20260208-0041,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:16:55,GZ-20260208-0042,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:16:55,GZ-20260208-0042,mantequilla,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:32:30,GZ-20260208-0043,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:32:30,GZ-20260208-0043,croissant_chocolate,2,12.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,11:30:02,GZ-20260208-0044,baguette,2,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:30:02,GZ-20260208-0044,mantequilla,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:34:58,GZ-20260208-0045,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:45:18,GZ-20260208-0046,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:45:18,GZ-20260208-0046,flatbread,1,7.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,09:28:56,GZ-20260208-0047,pullman,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:21:11,GZ-20260208-0048,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:21:11,GZ-20260208-0048,cappuccino,1,21.0,beverage,0,0,0,0,0,0,0.0,large,hot,normal,none
2026-02-08,08:21:11,GZ-20260208-0048,caramel_macchiato,1,25.0,beverage,0,0,0,0,0,0,0.0,large,hot,less,none
2026-02-08,08:21:11,GZ-20260208-0048,eggtart,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:21:11,GZ-20260208-0048,latte,1,18.0,beverage,0,0,0,0,0,0,0.0,regular,hot,normal,none
2026-02-08,12:39:34,GZ-20260208-0049,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:39:34,GZ-20260208-0049,sourdough,1,22.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:37:42,GZ-20260208-0050,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,15:09:23,GZ-20260208-0051,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:56:55,GZ-20260208-0052,soboru_bread,1,11.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:14:00,GZ-20260208-0053,english_breakfast,1,10.0,beverage,0,0,0,0,0,0,0.0,regular,cold,normal,less
2026-02-08,06:09:19,GZ-20260208-0054,caramel_macchiato,1,22.0,beverage,0,0,0,0,0,0,0.0,regular,hot,normal,none
2026-02-08,06:09:19,GZ-20260208-0054,earl_grey,1,10.0,beverage,0,0,0,0,0,0,0.0,regular,hot,less,none
2026-02-08,08:31:49,GZ-20260208-0055,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:31:49,GZ-20260208-0055,english_breakfast,1,13.0,beverage,0,0,0,0,0,0,0.0,large,hot,slight,none
2026-02-08,08:31:49,GZ-20260208-0055,pizza_bread,1,14.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,15:20:50,GZ-20260208-0056,cream_horn,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,17:38:21,GZ-20260208-0057,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:10:04,GZ-20260208-0058,americano,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,hot,none,none
2026-02-08,11:10:04,GZ-20260208-0058,hot_chocolate,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,hot,less,none
2026-02-08,11:10:04,GZ-20260208-0058,muffin,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:52:50,GZ-20260208-0059,pancake,1,13.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,15:57:36,GZ-20260208-0060,chai_latte,1,19.0,beverage,0,0,0,0,0,0,0.0,large,hot,none,none
2026-02-08,15:57:36,GZ-20260208-0060,croissant,2,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:33:05,GZ-20260208-0061,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,17:55:53,GZ-20260208-0062,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:01:30,GZ-20260208-0063,bread_roll,1,6.5,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:01:30,GZ-20260208-0063,donut,1,8.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,08:32:07,GZ-20260208-0064,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:21:31,GZ-20260208-0065,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:21:31,GZ-20260208-0065,soboru_bread,1,11.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:00:51,GZ-20260208-0066,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:23:37,GZ-20260208-0067,cream_horn,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:23:37,GZ-20260208-0067,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:23:37,GZ-20260208-0067,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:27:39,GZ-20260208-0068,cold_brew,1,21.0,beverage,0,0,0,0,0,0,0.0,large,cold,slight,none
2026-02-08,06:27:39,GZ-20260208-0068,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:27:39,GZ-20260208-0068,pullman,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:04:35,GZ-20260208-0069,latte,1,21.0,beverage,0,0,0,0,0,0,0.0,large,hot,slight,none
2026-02-08,09:38:36,GZ-20260208-0070,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:50:10,GZ-20260208-0071,mocha,1,25.0,beverage,0,0,0,0,0,0,0.0,large,hot,normal,none
2026-02-08,10:58:56,GZ-20260208-0072,muffin,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:58:56,GZ-20260208-0072,soboru_bread,1,11.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:21:07,GZ-20260208-0073,hot_chocolate,1,18.0,beverage,0,0,0,0,0,0,0.0,large,cold,slight,none
2026-02-08,14:23:53,GZ-20260208-0074,bagel,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,17:43:20,GZ-20260208-0075,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:54:19,GZ-20260208-0076,bread_coconut,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,16:39:37,GZ-20260208-0077,brioche,1,16.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:19:08,GZ-20260208-0078,chocopie,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:19:08,GZ-20260208-0078,croissant_chocolate,2,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,15:45:07,GZ-20260208-0079,americano,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,cold,less,normal
2026-02-08,14:36:27,GZ-20260208-0080,croissant_chocolate,2,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,14:36:27,GZ-20260208-0080,flatbread,1,7.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,16:47:06,GZ-20260208-0081,pancake,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,09:41:16,GZ-20260208-0082,mocha,1,25.0,beverage,0,0,0,0,0,0,0.0,large,hot,slight,none
2026-02-08,07:44:30,GZ-20260208-0083,apple_pie,1,14.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:46:20,GZ-20260208-0084,latte,1,21.0,beverage,0,0,0,0,0,0,0.0,large,cold,less,none
2026-02-08,06:38:09,GZ-20260208-0085,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:29:11,GZ-20260208-0086,brioche,1,16.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:29:11,GZ-20260208-0086,cream_horn,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:29:11,GZ-20260208-0086,pancake,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:11:36,GZ-20260208-0087,pandesal,1,5.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,14:01:56,GZ-20260208-0088,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:57:22,GZ-20260208-0089,brownie,1,16.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:57:22,GZ-20260208-0089,eggtart,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:57:22,GZ-20260208-0089,espresso,1,15.0,beverage,0,0,0,0,0,0,0.0,large,hot,less,none
2026-02-08,11:34:26,GZ-20260208-0090,bread_roll,1,6.5,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:55:17,GZ-20260208-0091,cream_horn,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:40:09,GZ-20260208-0092,brioche,1,16.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:40:09,GZ-20260208-0092,cream_horn,1,13.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,14:05:24,GZ-20260208-0093,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:07:12,GZ-20260208-0094,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:57:12,GZ-20260208-0095,milk_tea,1,14.0,beverage,0,0,0,0,0,0,0.0,regular,cold,none,none
2026-02-08,08:26:23,GZ-20260208-0096,latte,1,21.0,beverage,0,0,0,0,0,0,0.0,large,cold,normal,none
2026-02-08,13:30:59,GZ-20260208-0097,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:30:59,GZ-20260208-0097,mocha,1,22.0,beverage,0,0,0,0,0,0,0.0,regular,hot,slight,none
2026-02-08,08:51:48,GZ-20260208-0098,chocolate_cake,1,22.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:51:48,GZ-20260208-0098,flat_white,1,20.0,beverage,0,0,0,0,0,0,0.0,regular,hot,none,none
2026-02-08,06:01:48,GZ-20260208-0099,apple_pie,1,14.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:01:48,GZ-20260208-0099,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:01:48,GZ-20260208-0099,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:01:48,GZ-20260208-0099,milk_tea,1,17.0,beverage,0,0,0,0,0,0,0.0,large,hot,less,none
2026-02-08,13:40:00,GZ-20260208-0100,cookie,1,9.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,11:02:08,GZ-20260208-0101,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:02:08,GZ-20260208-0101,eggtart,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:02:08,GZ-20260208-0101,espresso,1,12.0,beverage,0,0,0,0,0,0,0.0,regular,cold,less,normal
2026-02-08,11:02:08,GZ-20260208-0101,matcha_latte,2,21.0,beverage,0,0,0,0,0,0,0.0,large,hot,normal,none
2026-02-08,17:25:06,GZ-20260208-0102,americano,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,hot,normal,none
2026-02-08,08:36:11,GZ-20260208-0103,pullman,1,10.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,09:14:26,GZ-20260208-0104,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:11:31,GZ-20260208-0105,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:11:31,GZ-20260208-0105,brioche,1,16.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:58:25,GZ-20260208-0106,brownie,1,16.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:46:43,GZ-20260208-0107,bread_roll,1,6.5,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:46:47,GZ-20260208-0108,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:46:47,GZ-20260208-0108,pizza_bread,1,14.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:43:30,GZ-20260208-0109,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:43:30,GZ-20260208-0109,latte,1,18.0,beverage,0,0,0,0,0,0,0.0,regular,hot,none,none
2026-02-08,12:43:30,GZ-20260208-0109,lemonade,1,12.0,beverage,0,0,0,0,0,0,0.0,regular,cold,slight,less
2026-02-08,09:01:51,GZ-20260208-0110,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:17:53,GZ-20260208-0111,pancake,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,06:25:26,GZ-20260208-0112,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,18:47:22,GZ-20260208-0113,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:59:34,GZ-20260208-0114,chiffon,1,18.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,09:26:25,GZ-20260208-0115,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,17:57:30,GZ-20260208-0116,flat_white,1,23.0,beverage,0,0,0,0,0,0,0.0,large,hot,less,none
2026-02-08,10:30:46,GZ-20260208-0117,baguette,1,9.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,10:30:46,GZ-20260208-0117,chiffon,1,18.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:06:38,GZ-20260208-0118,americano,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,hot,none,none
2026-02-08,08:06:38,GZ-20260208-0118,cookie,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:06:38,GZ-20260208-0118,stickbread,2,6.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,13:32:49,GZ-20260208-0119,muffin,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:05:49,GZ-20260208-0120,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:26:48,GZ-20260208-0121,chocolate_cake,1,22.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:26:48,GZ-20260208-0121,chocopie,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:26:48,GZ-20260208-0121,cookie,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:19:18,GZ-20260208-0122,mocha,1,22.0,beverage,0,0,0,0,0,0,0.0,regular,hot,none,none
2026-02-08,07:33:41,GZ-20260208-0123,chai_latte,1,16.0,beverage,0,0,0,0,0,0,0.0,regular,cold,normal,none
2026-02-08,07:33:41,GZ-20260208-0123,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:06:43,GZ-20260208-0124,sourdough,1,22.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,13:54:37,GZ-20260208-0125,flatbread,1,7.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:13:39,GZ-20260208-0126,cappuccino,1,21.0,beverage,0,0,0,0,0,0,0.0,large,cold,slight,less
2026-02-08,07:55:41,GZ-20260208-0127,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:47:11,GZ-20260208-0128,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,15:36:43,GZ-20260208-0129,bread_roll,1,6.5,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,15:36:43,GZ-20260208-0129,macaron,1,15.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,07:45:22,GZ-20260208-0130,pandesal,1,5.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,09:52:39,GZ-20260208-0131,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,09:52:39,GZ-20260208-0131,cream_horn,1,13.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,09:52:39,GZ-20260208-0131,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,09:52:39,GZ-20260208-0131,flat_white,1,20.0,beverage,0,0,0,0,0,0,0.0,regular,hot,none,none
2026-02-08,09:52:39,GZ-20260208-0131,latte,1,21.0,beverage,0,0,0,0,0,0,0.0,large,cold,slight,less
2026-02-08,09:52:39,GZ-20260208-0131,pizza_bread,1,14.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:04:48,GZ-20260208-0132,bagel,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:04:48,GZ-20260208-0132,baguette,4,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,13:04:48,GZ-20260208-0132,bread_coconut,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:25:32,GZ-20260208-0133,apple_pie,1,14.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,08:25:32,GZ-20260208-0133,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:25:32,GZ-20260208-0133,chiffon,1,18.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:25:32,GZ-20260208-0133,croissant,1,10.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,08:25:32,GZ-20260208-0133,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,08:25:32,GZ-20260208-0133,melon_bread,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:19:18,GZ-20260208-0134,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:19:18,GZ-20260208-0134,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:19:18,GZ-20260208-0134,lemonade,1,15.0,beverage,0,0,0,0,0,0,0.0,large,cold,normal,less
2026-02-08,11:19:18,GZ-20260208-0134,pancake,2,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:19:18,GZ-20260208-0134,pandesal,1,5.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:56:24,GZ-20260208-0135,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:56:24,GZ-20260208-0135,cream_horn,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:56:24,GZ-20260208-0135,croissant_chocolate,2,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:56:24,GZ-20260208-0135,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,10:56:24,GZ-20260208-0135,hot_chocolate,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,hot,none,none
2026-02-08,11:48:33,GZ-20260208-0136,bread_coconut,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:48:33,GZ-20260208-0136,cornbread,1,7.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:48:33,GZ-20260208-0136,earl_grey,2,10.0,beverage,0,0,0,0,0,0,0.0,regular,cold,slight,less
2026-02-08,11:48:33,GZ-20260208-0136,eggtart,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,11:48:33,GZ-20260208-0136,pancake,1,13.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,18:18:51,GZ-20260208-0137,cornbread,1,7.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,18:18:51,GZ-20260208-0137,croissant,2,10.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-08,18:18:51,GZ-20260208-0137,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,18:18:51,GZ-20260208-0137,hot_chocolate,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,hot,normal,none
2026-02-08,18:18:51,GZ-20260208-0137,melon_bread,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:49:53,GZ-20260208-0138,apple_pie,1,14.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:49:53,GZ-20260208-0138,brownie,1,16.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:49:53,GZ-20260208-0138,cappuccino,1,18.0,beverage,0,0,0,0,0,0,0.0,regular,cold,slight,less
2026-02-08,12:49:53,GZ-20260208-0138,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-08,12:49:53,GZ-20260208-0138,croissant_chocolate,2,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,11:48:01,GZ-20260209-0001,latte,1,21.0,beverage,0,0,0,0,0,0,0.0,large,hot,less,none
2026-02-09,11:02:51,GZ-20260209-0002,cookie,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,11:02:51,GZ-20260209-0002,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:27:45,GZ-20260209-0003,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:27:45,GZ-20260209-0003,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,06:40:27,GZ-20260209-0004,baguette,1,9.0,bakery,0,0,0,0,1,0,0.2,,,,
2026-02-09,08:46:49,GZ-20260209-0005,caramel_macchiato,1,25.0,beverage,0,0,0,0,0,0,0.0,large,hot,normal,none
2026-02-09,15:45:52,GZ-20260209-0006,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,15:45:52,GZ-20260209-0006,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,06:31:12,GZ-20260209-0007,macaron,1,15.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,06:31:12,GZ-20260209-0007,matcha_latte,1,21.0,beverage,0,0,0,0,0,0,0.0,large,hot,normal,none
2026-02-09,13:41:39,GZ-20260209-0008,chocopie,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,13:41:39,GZ-20260209-0008,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,13:41:39,GZ-20260209-0008,soboru_bread,1,11.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,16:54:35,GZ-20260209-0009,matcha_latte,1,21.0,beverage,0,0,0,0,0,0,0.0,large,hot,slight,none
2026-02-09,09:07:28,GZ-20260209-0010,apple_pie,1,14.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,06:56:27,GZ-20260209-0011,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,06:56:27,GZ-20260209-0011,pancake,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:12:53,GZ-20260209-0012,lemonade,1,15.0,beverage,0,0,0,0,0,0,0.0,large,cold,normal,less
2026-02-09,07:12:53,GZ-20260209-0012,pandesal,1,5.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:12:53,GZ-20260209-0012,sourdough,1,22.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:12:53,GZ-20260209-0012,tostada,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:05:24,GZ-20260209-0013,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,08:27:49,GZ-20260209-0014,mocha,1,25.0,beverage,0,0,0,0,0,0,0.0,large,hot,normal,none
2026-02-09,12:07:55,GZ-20260209-0015,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,12:07:55,GZ-20260209-0015,donut,1,8.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,09:42:45,GZ-20260209-0016,milk_tea,1,14.0,beverage,0,0,0,0,0,0,0.0,regular,hot,less,none
2026-02-09,14:08:11,GZ-20260209-0017,pancake,1,13.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,12:59:26,GZ-20260209-0018,hot_chocolate,1,15.0,beverage,0,0,0,0,0,0,0.0,regular,hot,slight,none
2026-02-09,08:21:53,GZ-20260209-0019,chocolate_cake,1,22.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,08:21:53,GZ-20260209-0019,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,08:21:53,GZ-20260209-0019,croissant_chocolate,1,12.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,06:00:17,GZ-20260209-0020,matcha_latte,1,18.0,beverage,0,0,0,0,0,0,0.0,regular,hot,less,none
2026-02-09,11:43:53,GZ-20260209-0021,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,11:43:53,GZ-20260209-0021,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,17:34:19,GZ-20260209-0022,croissant,1,10.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,10:38:05,GZ-20260209-0023,sourdough,1,22.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:09:40,GZ-20260209-0024,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,07:09:40,GZ-20260209-0024,espresso,1,12.0,beverage,0,0,0,0,0,0,0.0,regular,hot,less,none
2026-02-09,14:44:26,GZ-20260209-0025,baguette,1,9.0,bakery,0,0,0,0,0,0,0.0,,,,
2026-02-09,10:50:46,GZ-20260209-0026,bagel,1,10.0,bakery,0,0,0,0,1,0,0.2,,,,
