date,product_name,quantity,unit_price_cny,product_id
2022-07-21,eggtart,9,7.0,20
2022-07-21,english_breakfast,4,12.0,21
2022-07-21,espresso,3,15.0,22
2022-07-21,flat_white,3,24.0,23
2022-07-21,flatbread,2,8.0,24
2022-07-21,hot_chocolate,5,18.0,25
2022-07-21,latte,9,22.0,26
2022-07-21,lemonade,2,14.0,27
2022-07-21,macaron,2,15.0,28
2022-07-21,matcha_latte,4,22.0,30
2022-07-21,melon_bread,1,10.0,31
2022-07-21,milk_tea,5,16.0,32
2022-07-21,mocha,6,26.0,33
2022-07-21,muffin,3,12.0,34
2022-07-21,pancake,6,13.0,35
2022-07-21,pandesal,18,5.0,36
2022-07-21,pizza_bread,15,16.0,37
2022-07-21,pullman,2,9.0,38
2022-07-21,soboru_bread,5,11.0,39
2022-07-21,sourdough,14,22.0,40
2022-07-21,stickbread,13,5.5,41
2022-07-21,tostada,1,10.0,43
2022-07-22,americano,5,18.0,0
2022-07-22,apple_pie,7,14.0,1
2022-07-22,baguette,42,18.0,3
2022-07-22,bread_coconut,1,10.0,4
2022-07-22,bread_roll,1,6.5,5
2022-07-22,brioche,5,14.0,6
2022-07-22,cappuccino,2,22.0,7
2022-07-22,caramel_macchiato,3,26.0,8
2022-07-22,chai_latte,3,18.0,9
2022-07-22,chocopie,5,10.0,11
2022-07-22,cold_brew,5,22.0,12
2022-07-22,cookie,17,8.0,13
2022-07-22,cornbread,7,7.0,14
2022-07-22,croissant,93,12.0,16
2022-07-22,croissant_chocolate,76,14.0,17
2022-07-22,donut,3,6.0,18
2022-07-22,earl_grey,3,12.0,19
2022-07-22,eggtart,3,7.0,20
2022-07-22,english_breakfast,3,12.0,21
2022-07-22,espresso,6,15.0,22
2022-07-22,flat_white,2,24.0,23
2022-07-22,flatbread,6,8.0,24
2022-07-22,hot_chocolate,3,18.0,25
2022-07-22,latte,4,22.0,26
2022-07-22,lemonade,4,14.0,27
2022-07-22,mantequilla,1,7.5,29
2022-07-22,matcha_latte,5,22.0,30
2022-07-22,milk_tea,1,16.0,32
2022-07-22,mocha,5,26.0,33
2022-07-22,muffin,5,12.0,34
2022-07-22,pancake,3,13.0,35
2022-07-22,pandesal,19,5.0,36
2022-07-22,pizza_bread,16,16.0,37
2022-07-22,pullman,1,9.0,38
2022-07-22,soboru_bread,5,11.0,39
2022-07-22,sourdough,16,22.0,40
2022-07-22,stickbread,15,5.5,41
2022-07-22,tiramisu,1,32.0,42
2022-07-22,tostada,1,10.0,43
2022-07-22,waffle,4,12.0,44
2022-07-23,americano,14,18.0,0
2022-07-23,bagel,3,12.0,2
2022-07-23,baguette,90,18.0,3
2022-07-23,bread_roll,4,6.5,5
2022-07-23,brioche,10,14.0,6
2022-07-23,cappuccino,9,22.0,7
2022-07-23,caramel_macchiato,4,26.0,8
2022-07-23,chai_latte,3,18.0,9
2022-07-23,chocopie,2,10.0,11
2022-07-23,cold_brew,11,22.0,12
2022-07-23,cookie,16,8.0,13
2022-07-23,cornbread,5,7.0,14
2022-07-23,croissant,120,12.0,16
2022-07-23,croissant_chocolate,71,14.0,17
2022-07-23,donut,2,6.0,18
2022-07-23,eggtart,6,7.0,20
2022-07-23,english_breakfast,3,12.0,21
2022-07-23,espresso,6,15.0,22
2022-07-23,flat_white,1,24.0,23
2022-07-23,flatbread,11,8.0,24
2022-07-23,hot_chocolate,3,18.0,25
2022-07-23,latte,17,22.0,26
2022-07-23,lemonade,4,14.0,27
2022-07-23,macaron,5,15.0,28
2022-07-23,mantequilla,2,7.5,29
2022-07-23,matcha_latte,3,22.0,30
2022-07-23,melon_bread,3,10.0,31
2022-07-23,milk_tea,3,16.0,32
2022-07-23,mocha,6,26.0,33
2022-07-23,muffin,3,12.0,34
2022-07-23,pancake,7,13.0,35
2022-07-23,pandesal,17,5.0,36
2022-07-23,pizza_bread,21,16.0,37
2022-07-23,pullman,1,9.0,38
2022-07-23,soboru_bread,7,11.0,39
2022-07-23,sourdough,14,22.0,40
2022-07-23,stickbread,21,5.5,41
2022-07-23,tiramisu,1,32.0,42
2022-07-23,tostada,4,10.0,43
2022-07-23,waffle,13,12.0,44
2022-07-24,americano,4,18.0,0
2022-07-24,apple_pie,5,14.0,1
2022-07-24,bagel,3,12.0,2
2022-07-24,baguette,92,18.0,3
2022-07-24,bread_coconut,3,10.0,4
2022-07-24,bread_roll,8,6.5,5
2022-07-24,brioche,11,14.0,6
2022-07-24,cappuccino,4,22.0,7
2022-07-24,caramel_macchiato,2,26.0,8
2022-07-24,chai_latte,6,18.0,9
2022-07-24,chiffon,4,18.0,10
2022-07-24,chocopie,4,10.0,11
2022-07-24,cold_brew,7,22.0,12
2022-07-24,cookie,3,8.0,13
2022-07-24,cornbread,5,7.0,14
2022-07-24,cream_horn,2,13.0,15
2022-07-24,croissant,169,12.0,16
2022-07-24,croissant_chocolate,105,14.0,17
2022-07-24,donut,9,6.0,18
2022-07-24,earl_grey,3,12.0,19
2022-07-24,eggtart,9,7.0,20
2022-07-24,english_breakfast,2,12.0,21
2022-07-24,espresso,6,15.0,22
2022-07-24,flat_white,5,24.0,23
2022-07-24,flatbread,4,8.0,24
2022-07-24,hot_chocolate,2,18.0,25
2022-07-24,latte,12,22.0,26
2022-07-24,lemonade,1,14.0,27
2022-07-24,mantequilla,4,7.5,29
2022-07-24,matcha_latte,8,22.0,30
2022-07-24,melon_bread,1,10.0,31
2022-07-24,milk_tea,5,16.0,32
2022-07-24,mocha,6,26.0,33
2022-07-24,muffin,4,12.0,34
2022-07-24,pancake,7,13.0,35
2022-07-24,pandesal,19,5.0,36
2022-07-24,pizza_bread,17,16.0,37
2022-07-24,pullman,3,9.0,38
2022-07-24,soboru_bread,8,11.0,39
2022-07-24,sourdough,20,22.0,40
2022-07-24,stickbread,26,5.5,41
2022-07-24,tostada,3,10.0,43
2022-07-24,waffle,8,12.0,44
2022-07-25,americano,3,18.0,0
2022-07-25,apple_pie,3,14.0,1
2022-07-25,bagel,2,12.0,2
2022-07-25,baguette,61,18.0,3
2022-07-25,bread_roll,1,6.5,5
2022-07-25,brioche,4,14.0,6
2022-07-25,cappuccino,6,22.0,7
2022-07-25,caramel_macchiato,3,26.0,8
2022-07-25,chai_latte,2,18.0,9
2022-07-25,chocopie,4,10.0,11
2022-07-25,cold_brew,4,22.0,12
2022-07-25,cookie,11,8.0,13
2022-07-25,cornbread,4,7.0,14
2022-07-25,croissant,86,12.0,16
2022-07-25,croissant_chocolate,84,14.0,17
2022-07-25,donut,4,6.0,18
2022-07-25,earl_grey,1,12.0,19
2022-07-25,eggtart,2,7.0,20
2022-07-25,english_breakfast,6,12.0,21
2022-07-25,espresso,7,15.0,22
2022-07-25,flatbread,1,8.0,24
2022-07-25,hot_chocolate,6,18.0,25
2022-07-25,latte,13,22.0,26
2022-07-25,lemonade,10,14.0,27
2022-07-25,macaron,6,15.0,28
2022-07-25,matcha_latte,5,22.0,30
2022-07-25,milk_tea,3,16.0,32
2022-07-25,mocha,6,26.0,33
2022-07-25,muffin,3,12.0,34
2022-07-25,pancake,2,13.0,35
2022-07-25,pandesal,13,5.0,36
2022-07-25,pizza_bread,15,16.0,37
2022-07-25,pullman,2,9.0,38
2022-07-25,soboru_bread,4,11.0,39
2022-07-25,sourdough,9,22.0,40
2022-07-25,stickbread,14,5.5,41
2022-07-25,waffle,5,12.0,44
2022-07-26,americano,18,18.0,0
2022-07-26,apple_pie,5,14.0,1
2022-07-26,bagel,1,12.0,2
2022-07-26,baguette,46,18.0,3
2022-07-26,bread_coconut,3,10.0,4
2022-07-26,bread_roll,5,6.5,5
2022-07-26,brioche,2,14.0,6
2022-07-26,cappuccino,2,22.0,7
2022-07-26,caramel_macchiato,3,26.0,8
2022-07-26,chai_latte,4,18.0,9
2022-07-26,chocopie,6,10.0,11
2022-07-26,cold_brew,5,22.0,12
2022-07-26,cookie,5,8.0,13
2022-07-26,cornbread,9,7.0,14
2022-07-26,croissant,45,12.0,16
2022-07-26,croissant_chocolate,35,14.0,17
2022-07-26,donut,5,6.0,18
2022-07-26,earl_grey,5,12.0,19
2022-07-26,eggtart,1,7.0,20
2022-07-26,english_breakfast,4,12.0,21
2022-07-26,espresso,4,15.0,22
2022-07-26,flat_white,2,24.0,23
2022-07-26,flatbread,3,8.0,24
2022-07-26,hot_chocolate,4,18.0,25
2022-07-26,latte,7,22.0,26
2022-07-26,lemonade,1,14.0,27
2022-07-26,macaron,9,15.0,28
2022-07-26,matcha_latte,7,22.0,30
2022-07-26,melon_bread,1,10.0,31
2022-07-26,milk_tea,4,16.0,32
2022-07-26,mocha,4,26.0,33
2022-07-26,muffin,4,12.0,34
2022-07-26,pancake,4,13.0,35
2022-07-26,pandesal,20,5.0,36
2022-07-26,pizza_bread,11,16.0,37
2022-07-26,soboru_bread,5,11.0,39
2022-07-26,sourdough,18,22.0,40
2022-07-26,stickbread,14,5.5,41
2022-07-26,tiramisu,1,32.0,42
2022-07-26,waffle,7,12.0,44
2022-07-27,americano,11,18.0,0
2022-07-27,apple_pie,1,14.0,1
2022-07-27,baguette,51,18.0,3
2022-07-27,bread_coconut,1,10.0,4
2022-07-27,brioche,1,14.0,6
2022-07-27,cappuccino,5,22.0,7
2022-07-27,caramel_macchiato,4,26.0,8
2022-07-27,chai_latte,5,18.0,9
2022-07-27,chocopie,3,10.0,11
2022-07-27,cold_brew,6,22.0,12
2022-07-27,cookie,8,8.0,13
2022-07-27,cornbread,6,7.0,14
2022-07-27,croissant,47,12.0,16
2022-07-27,croissant_chocolate,62,14.0,17
2022-07-27,donut,2,6.0,18
2022-07-27,earl_grey,7,12.0,19
2022-07-27,eggtart,2,7.0,20
2022-07-27,english_breakfast,2,12.0,21
2022-07-27,espresso,6,15.0,22
2022-07-27,flatbread,8,8.0,24
2022-07-27,hot_chocolate,4,18.0,25
2022-07-27,latte,16,22.0,26
2022-07-27,lemonade,5,14.0,27
2022-07-27,mantequilla,1,7.5,29
2022-07-27,matcha_latte,5,22.0,30
2022-07-27,milk_tea,1,16.0,32
2022-07-27,mocha,2,26.0,33
2022-07-27,muffin,4,12.0,34
2022-07-27,pancake,6,13.0,35
2022-07-27,pandesal,16,5.0,36
2022-07-27,pizza_bread,10,16.0,37
2022-07-27,pullman,2,9.0,38
2022-07-27,soboru_bread,5,11.0,39
2022-07-27,sourdough,14,22.0,40
2022-07-27,stickbread,20,5.5,41
2022-07-27,waffle,3,12.0,44
2022-07-28,americano,9,18.0,0
2022-07-28,apple_pie,4,14.0,1
2022-07-28,bagel,3,12.0,2
2022-07-28,baguette,42,18.0,3
2022-07-28,bread_coconut,3,10.0,4
2022-07-28,bread_roll,1,6.5,5
2022-07-28,cappuccino,3,22.0,7
2022-07-28,caramel_macchiato,8,26.0,8
2022-07-28,chai_latte,4,18.0,9
2022-07-28,chiffon,1,18.0,10
2022-07-28,chocopie,7,10.0,11
2022-07-28,cold_brew,3,22.0,12
2022-07-28,cookie,6,8.0,13
2022-07-28,cornbread,5,7.0,14
2022-07-28,croissant,62,12.0,16
2022-07-28,croissant_chocolate,48,14.0,17
2022-07-28,donut,10,6.0,18
2022-07-28,earl_grey,3,12.0,19
2022-07-28,eggtart,4,7.0,20
2022-07-28,english_breakfast,2,12.0,21
2022-07-28,espresso,4,15.0,22
2022-07-28,flat_white,2,24.0,23
2022-07-28,flatbread,5,8.0,24
2022-07-28,hot_chocolate,3,18.0,25
2022-07-28,latte,19,22.0,26
2022-07-28,lemonade,1,14.0,27
2022-07-28,matcha_latte,7,22.0,30
2022-07-28,milk_tea,6,16.0,32
2022-07-28,mocha,5,26.0,33
2022-07-28,muffin,9,12.0,34
2022-07-28,pancake,8,13.0,35
2022-07-28,pandesal,19,5.0,36
2022-07-28,pizza_bread,18,16.0,37
2022-07-28,soboru_bread,4,11.0,39
2022-07-28,sourdough,14,22.0,40
2022-07-28,stickbread,17,5.5,41
2022-07-28,tiramisu,1,32.0,42
2022-07-28,tostada,1,10.0,43
2022-07-28,waffle,4,12.0,44
2022-07-29,americano,14,18.0,0
2022-07-29,apple_pie,1,14.0,1
2022-07-29,baguette,73,18.0,3
2022-07-29,bread_roll,2,6.5,5
2022-07-29,brioche,4,14.0,6
2022-07-29,cappuccino,4,22.0,7
2022-07-29,caramel_macchiato,2,26.0,8
2022-07-29,chai_latte,2,18.0,9
2022-07-29,chiffon,1,18.0,10
2022-07-29,chocopie,5,10.0,11
2022-07-29,cold_brew,1,22.0,12
2022-07-29,cookie,9,8.0,13
2022-07-29,cornbread,4,7.0,14
2022-07-29,cream_horn,1,13.0,15
2022-07-29,croissant,48,12.0,16
2022-07-29,croissant_chocolate,49,14.0,17
2022-07-29,donut,5,6.0,18
2022-07-29,earl_grey,1,12.0,19
2022-07-29,eggtart,6,7.0,20
2022-07-29,english_breakfast,2,12.0,21
2022-07-29,espresso,3,15.0,22
2022-07-29,flat_white,1,24.0,23
2022-07-29,flatbread,1,8.0,24
2022-07-29,hot_chocolate,8,18.0,25
2022-07-29,latte,13,22.0,26
2022-07-29,lemonade,4,14.0,27
2022-07-29,macaron,4,15.0,28
2022-07-29,matcha_latte,2,22.0,30
2022-07-29,melon_bread,2,10.0,31
2022-07-29,milk_tea,2,16.0,32
2022-07-29,mocha,7,26.0,33
2022-07-29,muffin,5,12.0,34
2022-07-29,pancake,3,13.0,35
2022-07-29,pandesal,19,5.0,36
2022-07-29,pizza_bread,11,16.0,37
2022-07-29,pullman,5,9.0,38
2022-07-29,soboru_bread,3,11.0,39
2022-07-29,sourdough,6,22.0,40
2022-07-29,stickbread,14,5.5,41
2022-07-29,waffle,8,12.0,44
2022-07-30,americano,14,18.0,0
2022-07-30,apple_pie,3,14.0,1
2022-07-30,bagel,3,12.0,2
2022-07-30,baguette,69,18.0,3
2022-07-30,bread_coconut,3,10.0,4
2022-07-30,bread_roll,1,6.5,5
2022-07-30,brioche,5,14.0,6
2022-07-30,cappuccino,6,22.0,7
2022-07-30,caramel_macchiato,1,26.0,8
2022-07-30,chai_latte,4,18.0,9
2022-07-30,chiffon,1,18.0,10
2022-07-30,chocopie,10,10.0,11
2022-07-30,cold_brew,13,22.0,12
2022-07-30,cookie,6,8.0,13
2022-07-30,cornbread,7,7.0,14
2022-07-30,cream_horn,1,13.0,15
2022-07-30,croissant,113,12.0,16
2022-07-30,croissant_chocolate,87,14.0,17
2022-07-30,donut,6,6.0,18
2022-07-30,earl_grey,3,12.0,19
2022-07-30,eggtart,9,7.0,20
2022-07-30,espresso,9,15.0,22
2022-07-30,flat_white,3,24.0,23
2022-07-30,flatbread,3,8.0,24
2022-07-30,hot_chocolate,6,18.0,25
2022-07-30,latte,6,22.0,26
2022-07-30,lemonade,4,14.0,27
2022-07-30,macaron,3,15.0,28
2022-07-30,matcha_latte,6,22.0,30
2022-07-30,melon_bread,2,10.0,31
2022-07-30,milk_tea,3,16.0,32
2022-07-30,mocha,3,26.0,33
2022-07-30,muffin,4,12.0,34
2022-07-30,pancake,7,13.0,35
2022-07-30,pandesal,20,5.0,36
2022-07-30,pizza_bread,19,16.0,37
2022-07-30,pullman,3,9.0,38
2022-07-30,soboru_bread,4,11.0,39
2022-07-30,sourdough,12,22.0,40
2022-07-30,stickbread,25,5.5,41
2022-07-30,tiramisu,1,32.0,42
2022-07-30,tostada,3,10.0,43
2022-07-30,waffle,13,12.0,44
2022-07-31,americano,9,18.0,0
2022-07-31,apple_pie,7,14.0,1
2022-07-31,bagel,2,12.0,2
2022-07-31,baguette,63,18.0,3
2022-07-31,bread_coconut,2,10.0,4
2022-07-31,bread_roll,2,6.5,5
2022-07-31,brioche,14,14.0,6
2022-07-31,cappuccino,4,22.0,7
2022-07-31,caramel_macchiato,1,26.0,8
2022-07-31,chai_latte,2,18.0,9
2022-07-31,chocopie,3,10.0,11
2022-07-31,cold_brew,5,22.0,12
2022-07-31,cookie,8,8.0,13
2022-07-31,cornbread,14,7.0,14
2022-07-31,cream_horn,1,13.0,15
2022-07-31,croissant,196,12.0,16
2022-07-31,croissant_chocolate,162,14.0,17
2022-07-31,donut,12,6.0,18
2022-07-31,earl_grey,3,12.0,19
2022-07-31,eggtart,13,7.0,20
2022-07-31,english_breakfast,5,12.0,21
2022-07-31,espresso,9,15.0,22
2022-07-31,flat_white,3,24.0,23
2022-07-31,flatbread,10,8.0,24
2022-07-31,hot_chocolate,3,18.0,25
2022-07-31,latte,16,22.0,26
2022-07-31,lemonade,1,14.0,27
2022-07-31,macaron,10,15.0,28
2022-07-31,matcha_latte,3,22.0,30
2022-07-31,milk_tea,10,16.0,32
2022-07-31,mocha,2,26.0,33
2022-07-31,muffin,7,12.0,34
2022-07-31,pancake,5,13.0,35
2022-07-31,pandesal,13,5.0,36
2022-07-31,pizza_bread,19,16.0,37
2022-07-31,soboru_bread,9,11.0,39
2022-07-31,sourdough,20,22.0,40
2022-07-31,stickbread,19,5.5,41
2022-07-31,tostada,2,10.0,43
2022-07-31,waffle,7,12.0,44
2022-08-01,americano,12,18.0,0
2022-08-01,apple_pie,11,14.0,1
2022-08-01,baguette,48,18.0,3
2022-08-01,bread_coconut,1,10.0,4
2022-08-01,bread_roll,1,6.5,5
2022-08-01,brioche,9,14.0,6
2022-08-01,cappuccino,5,22.0,7
2022-08-01,caramel_macchiato,2,26.0,8
2022-08-01,chai_latte,1,18.0,9
2022-08-01,chocopie,4,10.0,11
2022-08-01,cold_brew,11,22.0,12
2022-08-01,cookie,13,8.0,13
2022-08-01,cornbread,10,7.0,14
2022-08-01,cream_horn,2,13.0,15
2022-08-01,croissant,89,12.0,16
2022-08-01,croissant_chocolate,76,14.0,17
2022-08-01,donut,6,6.0,18
2022-08-01,earl_grey,3,12.0,19
2022-08-01,eggtart,8,7.0,20
2022-08-01,english_breakfast,6,12.0,21
2022-08-01,espresso,9,15.0,22
2022-08-01,flat_white,4,24.0,23
2022-08-01,flatbread,3,8.0,24
2022-08-01,hot_chocolate,2,18.0,25
2022-08-01,latte,12,22.0,26
2022-08-01,lemonade,3,14.0,27
2022-08-01,macaron,10,15.0,28
2022-08-01,mantequilla,1,7.5,29
2022-08-01,matcha_latte,5,22.0,30
2022-08-01,melon_bread,1,10.0,31
2022-08-01,milk_tea,6,16.0,32
2022-08-01,mocha,11,26.0,33
2022-08-01,muffin,6,12.0,34
2022-08-01,pancake,3,13.0,35
2022-08-01,pandesal,19,5.0,36
2022-08-01,pizza_bread,23,16.0,37
2022-08-01,pullman,2,9.0,38
2022-08-01,soboru_bread,5,11.0,39
2022-08-01,sourdough,24,22.0,40
2022-08-01,stickbread,14,5.5,41
2022-08-01,tiramisu,1,32.0,42
2022-08-01,tostada,1,10.0,43
2022-08-01,waffle,2,12.0,44
2022-08-02,americano,10,18.0,0
2022-08-02,baguette,46,18.0,3
2022-08-02,bread_roll,2,6.5,5
2022-08-02,brioche,5,14.0,6
2022-08-02,cappuccino,5,22.0,7
2022-08-02,caramel_macchiato,5,26.0,8
2022-08-02,chai_latte,5,18.0,9
2022-08-02,chocopie,3,10.0,11
2022-08-02,cold_brew,11,22.0,12
2022-08-02,cookie,1,8.0,13
2022-08-02,cream_horn,1,13.0,15
2022-08-02,croissant,85,12.0,16
2022-08-02,croissant_chocolate,69,14.0,17
2022-08-02,donut,4,6.0,18
2022-08-02,earl_grey,1,12.0,19
2022-08-02,eggtart,2,7.0,20
2022-08-02,english_breakfast,2,12.0,21
2022-08-02,espresso,6,15.0,22
2022-08-02,flat_white,4,24.0,23
2022-08-02,flatbread,3,8.0,24
2022-08-02,hot_chocolate,3,18.0,25
2022-08-02,latte,4,22.0,26
2022-08-02,lemonade,4,14.0,27
2022-08-02,macaron,6,15.0,28
2022-08-02,matcha_latte,8,22.0,30
2022-08-02,melon_bread,1,10.0,31
2022-08-02,milk_tea,1,16.0,32
2022-08-02,mocha,7,26.0,33
2022-08-02,muffin,3,12.0,34
2022-08-02,pancake,5,13.0,35
2022-08-02,pandesal,19,5.0,36
2022-08-02,pizza_bread,15,16.0,37
2022-08-02,soboru_bread,3,11.0,39
2022-08-02,sourdough,12,22.0,40
2022-08-02,stickbread,14,5.5,41
2022-08-02,tostada,1,10.0,43
2022-08-02,waffle,3,12.0,44
2022-08-03,americano,9,18.0,0
2022-08-03,apple_pie,1,14.0,1
2022-08-03,baguette,58,18.0,3
2022-08-03,bread_coconut,1,10.0,4
2022-08-03,brioche,9,14.0,6
2022-08-03,cappuccino,10,22.0,7
2022-08-03,caramel_macchiato,1,26.0,8
2022-08-03,chai_latte,5,18.0,9
2022-08-03,chocopie,6,10.0,11
2022-08-03,cold_brew,5,22.0,12
2022-08-03,cookie,5,8.0,13
2022-08-03,cornbread,6,7.0,14
2022-08-03,croissant,40,12.0,16
2022-08-03,croissant_chocolate,51,14.0,17
2022-08-03,donut,3,6.0,18
2022-08-03,eggtart,4,7.0,20
2022-08-03,english_breakfast,5,12.0,21
2022-08-03,espresso,3,15.0,22
2022-08-03,flat_white,6,24.0,23
2022-08-03,flatbread,3,8.0,24
2022-08-03,hot_chocolate,2,18.0,25
2022-08-03,latte,7,22.0,26
2022-08-03,lemonade,3,14.0,27
2022-08-03,macaron,7,15.0,28
2022-08-03,mantequilla,3,7.5,29
2022-08-03,matcha_latte,3,22.0,30
2022-08-03,melon_bread,2,10.0,31
2022-08-03,milk_tea,2,16.0,32
2022-08-03,mocha,5,26.0,33
2022-08-03,muffin,5,12.0,34
2022-08-03,pancake,3,13.0,35
2022-08-03,pandesal,17,5.0,36
2022-08-03,pizza_bread,15,16.0,37
2022-08-03,pullman,1,9.0,38
2022-08-03,soboru_bread,5,11.0,39
2022-08-03,sourdough,21,22.0,40
2022-08-03,stickbread,14,5.5,41
2022-08-03,tiramisu,2,32.0,42
2022-08-03,waffle,5,12.0,44
2022-08-04,americano,13,18.0,0
2022-08-04,apple_pie,3,14.0,1
2022-08-04,bagel,2,12.0,2
2022-08-04,baguette,45,18.0,3
2022-08-04,brioche,8,14.0,6
2022-08-04,cappuccino,3,22.0,7
2022-08-04,caramel_macchiato,2,26.0,8
2022-08-04,chai_latte,4,18.0,9
2022-08-04,chocopie,6,10.0,11
2022-08-04,cold_brew,9,22.0,12
2022-08-04,cookie,6,8.0,13
2022-08-04,cornbread,5,7.0,14
2022-08-04,croissant,83,12.0,16
2022-08-04,croissant_chocolate,68,14.0,17
2022-08-04,donut,3,6.0,18
2022-08-04,earl_grey,1,12.0,19
2022-08-04,eggtart,3,7.0,20
2022-08-04,english_breakfast,2,12.0,21
2022-08-04,espresso,2,15.0,22
2022-08-04,flat_white,4,24.0,23
2022-08-04,flatbread,6,8.0,24
2022-08-04,hot_chocolate,2,18.0,25
2022-08-04,latte,12,22.0,26
2022-08-04,lemonade,4,14.0,27
2022-08-04,macaron,14,15.0,28
2022-08-04,mantequilla,3,7.5,29
2022-08-04,matcha_latte,3,22.0,30
2022-08-04,milk_tea,2,16.0,32
2022-08-04,mocha,2,26.0,33
2022-08-04,muffin,7,12.0,34
2022-08-04,pandesal,13,5.0,36
2022-08-04,pizza_bread,18,16.0,37
2022-08-04,soboru_bread,7,11.0,39
2022-08-04,sourdough,21,22.0,40
2022-08-04,stickbread,15,5.5,41
2022-08-04,tiramisu,1,32.0,42
2022-08-04,tostada,1,10.0,43
2022-08-04,waffle,7,12.0,44
2022-08-05,americano,9,18.0,0
2022-08-05,apple_pie,7,14.0,1
2022-08-05,bagel,1,12.0,2
2022-08-05,baguette,66,18.0,3
2022-08-05,bread_coconut,1,10.0,4
2022-08-05,brioche,6,14.0,6
2022-08-05,cappuccino,7,22.0,7
2022-08-05,caramel_macchiato,2,26.0,8
2022-08-05,chai_latte,2,18.0,9
2022-08-05,chocopie,5,10.0,11
2022-08-05,cold_brew,5,22.0,12
2022-08-05,cookie,8,8.0,13
2022-08-05,cornbread,3,7.0,14
2022-08-05,cream_horn,1,13.0,15
2022-08-05,croissant,77,12.0,16
2022-08-05,croissant_chocolate,81,14.0,17
2022-08-05,donut,3,6.0,18
2022-08-05,earl_grey,3,12.0,19
2022-08-05,eggtart,4,7.0,20
2022-08-05,english_breakfast,2,12.0,21
2022-08-05,espresso,6,15.0,22
2022-08-05,flat_white,2,24.0,23
2022-08-05,flatbread,8,8.0,24
2022-08-05,hot_chocolate,3,18.0,25
2022-08-05,latte,11,22.0,26
2022-08-05,lemonade,2,14.0,27
2022-08-05,macaron,18,15.0,28
2022-08-05,mantequilla,3,7.5,29
2022-08-05,matcha_latte,3,22.0,30
2022-08-05,melon_bread,1,10.0,31
2022-08-05,milk_tea,4,16.0,32
2022-08-05,mocha,2,26.0,33
2022-08-05,muffin,5,12.0,34
2022-08-05,pancake,5,13.0,35
2022-08-05,pandesal,15,5.0,36
2022-08-05,pizza_bread,14,16.0,37
2022-08-05,soboru_bread,5,11.0,39
2022-08-05,sourdough,14,22.0,40
2022-08-05,stickbread,10,5.5,41
2022-08-05,tiramisu,1,32.0,42
2022-08-05,tostada,3,10.0,43
2022-08-05,waffle,5,12.0,44
2022-08-06,americano,13,18.0,0
2022-08-06,apple_pie,3,14.0,1
2022-08-06,bagel,2,12.0,2
2022-08-06,baguette,55,18.0,3
2022-08-06,bread_coconut,1,10.0,4
2022-08-06,brioche,8,14.0,6
2022-08-06,cappuccino,6,22.0,7
2022-08-06,caramel_macchiato,3,26.0,8
2022-08-06,chai_latte,3,18.0,9
2022-08-06,chiffon,2,18.0,10
2022-08-06,chocopie,6,10.0,11
2022-08-06,cold_brew,9,22.0,12
2022-08-06,cookie,13,8.0,13
2022-08-06,cornbread,6,7.0,14
2022-08-06,croissant,108,12.0,16
2022-08-06,croissant_chocolate,76,14.0,17
2022-08-06,donut,1,6.0,18
2022-08-06,earl_grey,5,12.0,19
2022-08-06,eggtart,4,7.0,20
2022-08-06,espresso,5,15.0,22
2022-08-06,flatbread,4,8.0,24
2022-08-06,hot_chocolate,3,18.0,25
2022-08-06,latte,9,22.0,26
2022-08-06,lemonade,8,14.0,27
2022-08-06,macaron,3,15.0,28
2022-08-06,matcha_latte,6,22.0,30
2022-08-06,melon_bread,4,10.0,31
2022-08-06,milk_tea,4,16.0,32
2022-08-06,mocha,1,26.0,33
2022-08-06,muffin,5,12.0,34
2022-08-06,pancake,4,13.0,35
2022-08-06,pandesal,16,5.0,36
2022-08-06,pizza_bread,19,16.0,37
2022-08-06,pullman,4,9.0,38
2022-08-06,soboru_bread,6,11.0,39
2022-08-06,sourdough,19,22.0,40
2022-08-06,stickbread,24,5.5,41
2022-08-06,tiramisu,1,32.0,42
2022-08-06,tostada,1,10.0,43
2022-08-06,waffle,8,12.0,44
2022-08-07,americano,9,18.0,0
2022-08-07,apple_pie,5,14.0,1
2022-08-07,baguette,68,18.0,3
2022-08-07,bread_coconut,3,10.0,4
2022-08-07,bread_roll,1,6.5,5
2022-08-07,brioche,11,14.0,6
2022-08-07,cappuccino,11,22.0,7
2022-08-07,caramel_macchiato,5,26.0,8
2022-08-07,chai_latte,3,18.0,9
2022-08-07,chiffon,1,18.0,10
2022-08-07,chocopie,6,10.0,11
2022-08-07,cold_brew,1,22.0,12
2022-08-07,cookie,21,8.0,13
2022-08-07,cornbread,17,7.0,14
2022-08-07,croissant,238,12.0,16
2022-08-07,croissant_chocolate,166,14.0,17
2022-08-07,donut,4,6.0,18
2022-08-07,earl_grey,6,12.0,19
2022-08-07,eggtart,4,7.0,20
2022-08-07,english_breakfast,6,12.0,21
2022-08-07,espresso,4,15.0,22
2022-08-07,flat_white,7,24.0,23
2022-08-07,flatbread,6,8.0,24
2022-08-07,hot_chocolate,3,18.0,25
2022-08-07,latte,9,22.0,26
2022-08-07,lemonade,6,14.0,27
2022-08-07,macaron,1,15.0,28
2022-08-07,mantequilla,2,7.5,29
2022-08-07,matcha_latte,5,22.0,30
2022-08-07,melon_bread,2,10.0,31
