week_start,product_id,category,weekly_tickets,week_of_year,month,is_holiday_week,lag_1w,lag_4w_avg,lag_8w_avg,is_day1_w,is_top3_w,discount_pct_w,is_member_week,is_new_product_w,is_competitor_w,is_rainy_w,quantity_w
2024-06-17,25,1,315,25,6,0,20.0,23.25,26.875,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.8571428571428571,21
2024-06-24,25,1,315,26,6,0,21.0,20.5,25.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,21
2024-07-01,25,1,315,27,7,0,21.0,20.0,24.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,21
2024-07-08,25,1,315,28,7,0,21.0,20.75,23.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22
2024-07-15,25,1,315,29,7,0,22.0,21.25,22.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,22
2024-07-22,25,1,315,30,7,0,22.0,21.5,21.0,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.5714285714285714,19
2024-07-29,25,1,315,31,7,0,19.0,21.0,20.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,18
2024-08-05,25,1,315,32,8,0,18.0,20.25,20.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,19
2024-08-12,25,1,315,33,8,0,19.0,19.5,20.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,20
2024-08-19,25,1,315,34,8,0,20.0,19.0,20.25,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,1.0,21
2024-08-26,25,1,315,35,8,0,21.0,19.5,20.25,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,21
2024-09-02,25,1,315,36,9,0,21.0,20.25,20.25,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.8571428571428571,23
2024-09-09,25,1,315,37,9,1,23.0,21.25,20.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,26
2024-09-16,25,1,315,38,9,1,26.0,22.75,20.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,26
2024-09-23,25,1,315,39,9,0,26.0,24.0,21.75,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,26
2024-09-30,25,1,315,40,9,1,26.0,25.25,22.75,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.0,29
2024-10-07,25,1,315,41,10,1,29.0,26.75,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24
2024-10-14,25,1,315,42,10,0,24.0,26.25,24.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,30
2024-10-21,25,1,315,43,10,0,30.0,27.25,25.625,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,29
2024-10-28,25,1,315,44,10,0,29.0,28.0,26.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,33
2024-11-04,25,1,315,45,11,0,33.0,29.0,27.875,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.0,33
2024-11-11,25,1,315,46,11,0,33.0,31.25,28.75,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.42857142857142855,30
2024-11-18,25,1,315,47,11,0,30.0,31.25,29.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,41
2024-11-25,25,1,315,48,11,0,41.0,34.25,31.125,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,41
2024-12-02,25,1,315,49,12,0,41.0,36.25,32.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,50
2024-12-09,25,1,315,50,12,0,50.0,40.5,35.875,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,49
2024-12-16,25,1,315,51,12,0,49.0,45.25,38.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,59
2024-12-23,25,1,315,52,12,0,59.0,49.75,42.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,55
2024-12-30,25,1,315,1,12,1,55.0,53.25,44.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,50
2022-12-26,26,0,45,52,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-01-02,26,0,315,1,1,1,0.0,0.0,0.0,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.2857142857142857,35
2023-01-09,26,0,315,2,1,0,35.0,17.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30
2023-01-16,26,0,315,3,1,1,30.0,21.666666666666668,21.666666666666668,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,21
2023-01-23,26,0,315,4,1,1,21.0,21.5,21.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,24
2023-01-30,26,0,315,5,1,0,24.0,27.5,22.0,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,31
2023-02-06,26,0,315,6,2,0,31.0,26.5,23.5,1.0,0.0,0.05247457812314155,1.0,0.0,0.0,0.2857142857142857,30
2023-02-13,26,0,315,7,2,0,30.0,26.5,24.428571428571427,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.14285714285714285,33
2023-02-20,26,0,315,8,2,0,33.0,29.5,25.5,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.0,61
2023-02-27,26,0,315,9,2,0,61.0,38.75,33.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,56
2023-03-06,26,0,315,10,3,0,56.0,45.0,35.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,31
2023-03-13,26,0,315,11,3,0,31.0,45.25,35.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,46
2023-03-20,26,0,315,12,3,0,46.0,48.5,39.0,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.7142857142857143,40
2023-03-27,26,0,315,13,3,0,40.0,43.25,41.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33
2023-04-03,26,0,315,14,4,1,33.0,37.5,41.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,45
2023-04-10,26,0,315,15,4,0,45.0,41.0,43.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,38
2023-04-17,26,0,315,16,4,0,38.0,39.0,43.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,51
2023-04-24,26,0,315,17,4,1,51.0,41.75,42.5,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.42857142857142855,53
2023-05-01,26,0,315,18,5,1,53.0,46.75,42.125,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,51
2023-05-08,26,0,315,19,5,0,51.0,48.25,44.625,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.8571428571428571,63
2023-05-15,26,0,315,20,5,0,63.0,54.5,46.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.7142857142857143,68
2023-05-22,26,0,315,21,5,0,68.0,58.75,50.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,67
2023-05-29,26,0,315,22,5,0,67.0,62.25,54.5,1.0,0.0,0.08030233747408563,0.0,0.0,0.0,0.7142857142857143,53
2023-06-05,26,0,315,23,6,0,53.0,62.75,55.5,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,51
2023-06-12,26,0,315,24,6,0,51.0,59.75,57.125,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,50
2023-06-19,26,0,315,25,6,1,50.0,55.25,57.0,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,55
2023-06-26,26,0,315,26,6,0,55.0,52.25,57.25,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.8571428571428571,52
2023-07-03,26,0,315,27,7,0,52.0,52.0,57.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,59
2023-07-10,26,0,315,28,7,0,59.0,54.0,56.875,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.14285714285714285,80
2023-07-17,26,0,315,29,7,0,80.0,61.5,58.375,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.7142857142857143,120
2023-07-24,26,0,315,30,7,0,120.0,77.75,65.0,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.42857142857142855,104
2023-07-31,26,0,315,31,7,0,104.0,90.75,71.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,95
2023-08-07,26,0,315,32,8,0,95.0,99.75,76.875,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.5714285714285714,129
2023-08-14,26,0,315,33,8,0,129.0,112.0,86.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,1.0,103
2023-08-21,26,0,315,34,8,0,103.0,107.75,92.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,89
2023-08-28,26,0,315,35,8,0,89.0,104.0,97.375,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,62
2023-09-04,26,0,315,36,9,0,62.0,95.75,97.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,59
2023-09-11,26,0,315,37,9,0,59.0,78.25,95.125,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,49
2023-09-18,26,0,315,38,9,0,49.0,64.75,86.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,42
2023-09-25,26,0,315,39,9,1,42.0,53.0,78.5,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,43
2023-10-02,26,0,315,40,10,1,43.0,48.25,72.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,36
2023-10-09,26,0,315,41,10,0,36.0,42.5,60.375,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.2857142857142857,43
2023-10-16,26,0,315,42,10,0,43.0,41.0,52.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,41
2023-10-23,26,0,315,43,10,0,41.0,40.75,46.875,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.2857142857142857,48
2023-10-30,26,0,315,44,10,0,48.0,42.0,45.125,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.14285714285714285,63
2023-11-06,26,0,315,45,11,0,63.0,48.75,45.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,37
2023-11-13,26,0,315,46,11,0,37.0,47.25,44.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,37
2023-11-20,26,0,315,47,11,0,37.0,46.25,43.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,29
2023-11-27,26,0,315,48,11,0,29.0,41.5,41.75,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,40
2023-12-04,26,0,315,49,12,0,40.0,35.75,42.25,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.14285714285714285,22
2023-12-11,26,0,315,50,12,0,22.0,32.0,39.625,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,38
2023-12-18,26,0,315,51,12,0,38.0,32.25,39.25,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.0,50
2023-12-25,26,0,315,52,12,1,50.0,37.5,39.5,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.14285714285714285,55
2024-01-01,26,0,315,1,1,1,55.0,41.25,38.5,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,25
2024-01-08,26,0,315,2,1,0,25.0,42.0,37.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,27
2024-01-15,26,0,315,3,1,0,27.0,39.25,35.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27
2024-01-22,26,0,315,4,1,0,27.0,33.5,35.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,32
2024-01-29,26,0,315,5,1,0,32.0,27.75,34.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,24
2024-02-05,26,0,315,6,2,1,24.0,27.5,34.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,30
2024-02-12,26,0,315,7,2,1,30.0,28.25,33.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38
2024-02-19,26,0,315,8,2,0,38.0,31.0,32.25,1.0,1.0,0.04808961905035393,0.0,0.0,0.0,0.14285714285714285,49
2024-02-26,26,0,315,9,2,0,49.0,35.25,31.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,40
2024-03-04,26,0,315,10,3,0,40.0,39.25,33.375,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.8571428571428571,40
2024-03-11,26,0,315,11,3,0,40.0,41.75,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,26
2024-03-18,26,0,315,12,3,0,26.0,38.75,34.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,44
2024-03-25,26,0,315,13,3,0,44.0,37.5,36.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,43
2024-04-01,26,0,315,14,4,1,43.0,38.25,38.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,35
2024-04-08,26,0,315,15,4,0,35.0,37.0,39.375,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,39
2024-04-15,26,0,315,16,4,0,39.0,40.25,39.5,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.7142857142857143,80
2024-04-22,26,0,315,17,4,0,80.0,49.25,43.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,31
2024-04-29,26,0,315,18,4,1,31.0,46.25,42.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44
2024-05-06,26,0,315,19,5,0,44.0,48.5,42.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,32
2024-05-13,26,0,315,20,5,0,32.0,46.75,43.5,1.0,0.0,0.06170586384519073,1.0,0.0,0.0,0.2857142857142857,35
2024-05-20,26,0,315,21,5,0,35.0,35.5,42.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,60
2024-05-27,26,0,315,22,5,0,60.0,42.75,44.5,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.7142857142857143,81
2024-06-03,26,0,315,23,6,0,81.0,52.0,50.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,64
2024-06-10,26,0,315,24,6,1,64.0,60.0,53.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,39
2024-06-17,26,0,315,25,6,0,39.0,61.0,48.25,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.8571428571428571,53
2024-06-24,26,0,315,26,6,0,53.0,59.25,51.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,45
2024-07-01,26,0,315,27,7,0,45.0,50.25,51.125,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.8571428571428571,43
2024-07-08,26,0,315,28,7,0,43.0,45.0,52.5,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,1.0,77
2024-07-15,26,0,315,29,7,0,77.0,54.5,57.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,1.0,114
2024-07-22,26,0,315,30,7,0,114.0,69.75,64.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,95
2024-07-29,26,0,315,31,7,0,95.0,82.25,66.25,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.7142857142857143,106
2024-08-05,26,0,315,32,8,0,106.0,98.0,71.5,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,146
2024-08-12,26,0,315,33,8,0,146.0,115.25,84.875,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,1.0,149
2024-08-19,26,0,315,34,8,0,149.0,124.0,96.875,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,1.0,85
2024-08-26,26,0,315,35,8,0,85.0,121.5,101.875,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,57
2024-09-02,26,0,315,36,9,0,57.0,109.25,103.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,37
2024-09-09,26,0,315,37,9,1,37.0,82.0,98.625,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.8571428571428571,50
2024-09-16,26,0,315,38,9,1,50.0,57.25,90.625,1.0,1.0,0.01880438417074953,1.0,0.0,0.0,0.8571428571428571,53
2024-09-23,26,0,315,39,9,0,53.0,49.25,85.375,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.5714285714285714,36
2024-09-30,26,0,315,40,9,1,36.0,44.0,76.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
2024-10-07,26,0,315,41,10,1,38.0,44.25,63.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,45
2024-10-14,26,0,315,42,10,0,45.0,43.0,50.125,1.0,0.0,0.08398847456711077,1.0,0.0,0.0,0.42857142857142855,40
2024-10-21,26,0,315,43,10,0,40.0,39.75,44.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,51
2024-10-28,26,0,315,44,10,0,51.0,43.5,43.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.14285714285714285,61
2024-11-04,26,0,315,45,11,0,61.0,49.25,46.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.0,33
2024-11-11,26,0,315,46,11,0,33.0,46.25,44.625,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.42857142857142855,38
2024-11-18,26,0,315,47,11,0,38.0,45.75,42.75,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,35
2024-11-25,26,0,315,48,11,0,35.0,41.75,42.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,33
2024-12-02,26,0,315,49,12,0,33.0,34.75,42.0,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,31
2024-12-09,26,0,315,50,12,0,31.0,34.25,40.25,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,33
2024-12-16,26,0,315,51,12,0,33.0,33.0,39.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,50
2024-12-23,26,0,315,52,12,0,50.0,36.75,39.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,56
2024-12-30,26,0,315,1,12,1,56.0,42.5,38.625,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,42
2022-12-26,27,1,45,52,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-01-02,27,1,315,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,7
2023-01-09,27,1,315,2,1,0,7.0,4.0,4.0,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,8
2023-01-16,27,1,315,3,1,1,8.0,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2023-01-23,27,1,315,4,1,1,8.0,6.0,6.0,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.0,9
2023-01-30,27,1,315,5,1,0,9.0,8.0,6.6,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,7
2023-02-06,27,1,315,6,2,0,7.0,8.0,6.666666666666667,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,6
2023-02-13,27,1,315,7,2,0,6.0,7.5,6.571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,10
2023-02-20,27,1,315,8,2,0,10.0,8.0,7.0,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,9
2023-02-27,27,1,315,9,2,0,9.0,8.0,8.0,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.0,13
2023-03-06,27,1,315,10,3,0,13.0,9.5,8.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,11
2023-03-13,27,1,315,11,3,0,11.0,10.75,9.125,0.0,0.0,0.034977353529590374,1.0,0.0,0.0,0.0,8
2023-03-20,27,1,315,12,3,0,8.0,10.25,9.125,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,10
2023-03-27,27,1,315,13,3,0,10.0,10.5,9.25,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,1.0,9
2023-04-03,27,1,315,14,4,1,9.0,9.5,9.5,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.5714285714285714,8
2023-04-10,27,1,315,15,4,0,8.0,8.75,9.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.5714285714285714,9
2023-04-17,27,1,315,16,4,0,9.0,9.0,9.625,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,12
2023-04-24,27,1,315,17,4,1,12.0,9.5,10.0,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.42857142857142855,11
2023-05-01,27,1,315,18,5,1,11.0,10.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,8
2023-05-08,27,1,315,19,5,0,8.0,10.0,9.375,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.8571428571428571,9
2023-05-15,27,1,315,20,5,0,9.0,10.0,9.5,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,8
2023-05-22,27,1,315,21,5,0,8.0,9.0,9.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,10
2023-05-29,27,1,315,22,5,0,10.0,8.75,9.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.5714285714285714,6
2023-06-05,27,1,315,23,6,0,6.0,8.25,9.125,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,7
2023-06-12,27,1,315,24,6,0,7.0,7.75,8.875,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,11
2023-06-19,27,1,315,25,6,1,11.0,8.5,8.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,7
2023-06-26,27,1,315,26,6,0,7.0,7.75,8.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,11
2023-07-03,27,1,315,27,7,0,11.0,9.0,8.625,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,8
2023-07-10,27,1,315,28,7,0,8.0,9.25,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,8
2023-07-17,27,1,315,29,7,0,8.0,8.5,8.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,12
2023-07-24,27,1,315,30,7,0,12.0,9.75,8.75,1.0,0.0,0.1142857142857143,1.0,0.0,0.0,0.42857142857142855,10
2023-07-31,27,1,315,31,7,0,10.0,9.5,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,6
2023-08-07,27,1,315,32,8,0,6.0,9.0,9.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,9
2023-08-14,27,1,315,33,8,0,9.0,9.25,8.875,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,1.0,11
2023-08-21,27,1,315,34,8,0,11.0,9.0,9.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,7
2023-08-28,27,1,315,35,8,0,7.0,8.25,8.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,10
2023-09-04,27,1,315,36,9,0,10.0,9.25,9.125,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,12
2023-09-11,27,1,315,37,9,0,12.0,10.0,9.625,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,7
2023-09-18,27,1,315,38,9,0,7.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,8
2023-09-25,27,1,315,39,9,1,8.0,9.25,8.75,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,9
2023-10-02,27,1,315,40,10,1,9.0,9.0,9.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,12
2023-10-09,27,1,315,41,10,0,12.0,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,7
2023-10-16,27,1,315,42,10,0,7.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,10
2023-10-23,27,1,315,43,10,0,10.0,9.5,9.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,10
2023-10-30,27,1,315,44,10,0,10.0,9.75,9.375,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.14285714285714285,23
2023-11-06,27,1,315,45,11,0,23.0,12.5,10.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,9
2023-11-13,27,1,315,46,11,0,9.0,13.0,11.0,0.0,0.0,0.017627800411820615,1.0,0.0,0.0,0.0,4
2023-11-20,27,1,315,47,11,0,4.0,11.5,10.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,7
2023-11-27,27,1,315,48,11,0,7.0,10.75,10.25,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,9
2023-12-04,27,1,315,49,12,0,9.0,7.25,9.875,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,7
2023-12-11,27,1,315,50,12,0,7.0,6.75,9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,8
2023-12-18,27,1,315,51,12,0,8.0,7.75,9.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,11
2023-12-25,27,1,315,52,12,1,11.0,8.75,9.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.14285714285714285,10
2024-01-01,27,1,315,1,1,1,10.0,9.0,8.125,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,9
2024-01-08,27,1,315,2,1,0,9.0,9.5,8.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2024-01-15,27,1,315,3,1,0,4.0,8.5,8.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
2024-01-22,27,1,315,4,1,0,9.0,8.0,8.375,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,7
2024-01-29,27,1,315,5,1,0,7.0,7.25,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,11
2024-02-05,27,1,315,6,2,1,11.0,7.75,8.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,10
2024-02-12,27,1,315,7,2,1,10.0,9.25,8.875,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.0,22
2024-02-19,27,1,315,8,2,0,22.0,12.5,10.25,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.14285714285714285,9
2024-02-26,27,1,315,9,2,0,9.0,13.0,10.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,8
2024-03-04,27,1,315,10,3,0,8.0,12.25,10.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,10
2024-03-11,27,1,315,11,3,0,10.0,12.25,10.75,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.2857142857142857,7
2024-03-18,27,1,315,12,3,0,7.0,8.5,10.5,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.14285714285714285,6
2024-03-25,27,1,315,13,3,0,6.0,7.75,10.375,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,7
2024-04-01,27,1,315,14,4,1,7.0,7.5,9.875,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,8
2024-04-08,27,1,315,15,4,0,8.0,7.0,9.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,7
